balance_type,energy_source,country,year,value_gwh
Gross available energy,Total,Hungary,2014,277064.216
Gross available energy,Total,Hungary,2015,293113.728
Gross available energy,Total,Hungary,2016,296793.56
Gross available energy,Total,Hungary,2017,310014.508
Gross available energy,Total,Hungary,2018,310574.091
Gross available energy,Total,Hungary,2019,310584.805
Gross available energy,Total,Hungary,2020,304002.6
Gross available energy,Total,Hungary,2021,318377.099
Gross available energy,Total,Hungary,2022,299823.925
Gross available energy,Total,Hungary,2023,282577.204
Gross available energy,Total,Hungary,2024,283617.452
Gross available energy,Total,Ireland,2005,181141.328
Gross available energy,Total,Ireland,2006,182384.963
Gross available energy,Total,Ireland,2007,188719.551
Gross available energy,Total,Ireland,2008,186418.24
Gross available energy,Total,Ireland,2009,177861.221
Gross available energy,Total,Ireland,2010,176847.655
Gross available energy,Total,Ireland,2011,162693.754
Gross available energy,Total,Ireland,2012,164618.489
Gross available energy,Total,Ireland,2013,156443.155
Gross available energy,Total,Ireland,2014,157460.369
Gross available energy,Total,Ireland,2015,166628.266
Gross available energy,Total,Ireland,2016,175786.582
Gross available energy,Total,Ireland,2017,174344.24
Gross available energy,Total,Ireland,2018,175314.142
Gross available energy,Total,Ireland,2019,175830.517
Gross available energy,Total,Ireland,2020,162152.878
Gross available energy,Total,Ireland,2021,168000.955
Gross available energy,Total,Ireland,2022,172011.195
Gross available energy,Total,Ireland,2023,168887.221
Gross available energy,Total,Ireland,2024,171384.217
Gross available energy,Total,Italy,2005,2229314.348
Gross available energy,Total,Italy,2006,2213024.951
Gross available energy,Total,Italy,2007,2209832.303
Gross available energy,Total,Italy,2008,2181197.45
Gross available energy,Total,Italy,2009,2034360.94
Gross available energy,Total,Italy,2010,2091297.19
Gross available energy,Total,Italy,2011,2019995.65
Gross available energy,Total,Italy,2012,1941141.491
Gross available energy,Total,Italy,2013,1867433.47
Gross available energy,Total,Italy,2014,1764952.954
Gross available energy,Total,Italy,2015,1833231.634
Gross available energy,Total,Italy,2016,1819982.563
Gross available energy,Total,Italy,2017,1881911.58
Gross available energy,Total,Italy,2018,1857437.632
Gross available energy,Total,Italy,2019,1838545.276
Gross available energy,Total,Italy,2020,1675125.761
Gross available energy,Total,Italy,2021,1819363.197
Gross available energy,Total,Italy,2022,1743507.454
Gross available energy,Total,Italy,2023,1667640.619
Gross available energy,Total,Italy,2024,1653381.866
Gross available energy,Total,Lithuania,2005,106117.025
Gross available energy,Total,Lithuania,2006,104775.264
Gross available energy,Total,Lithuania,2007,113061.994
Gross available energy,Total,Lithuania,2008,113029.809
Gross available energy,Total,Lithuania,2009,104302.588
Gross available energy,Total,Lithuania,2010,83977.26
Gross available energy,Total,Lithuania,2011,87067.45
Gross available energy,Total,Lithuania,2012,87676.33
Gross available energy,Total,Lithuania,2013,82609.336
Gross available energy,Total,Lithuania,2014,82237.008
Gross available energy,Total,Lithuania,2015,84435.041
Gross available energy,Total,Lithuania,2016,87437.613
Gross available energy,Total,Lithuania,2017,91510.79
Gross available energy,Total,Lithuania,2018,93438.302
Gross available energy,Total,Lithuania,2019,93000.989
Gross available energy,Total,Lithuania,2020,90883.532
Gross available energy,Total,Lithuania,2021,94626.803
Gross available energy,Total,Lithuania,2022,84742.333
Gross available energy,Total,Lithuania,2023,85135.092
Gross available energy,Total,Lithuania,2024,89200.43
Gross available energy,Total,Luxembourg,2005,55847.359
Gross available energy,Total,Luxembourg,2006,54944.757
Gross available energy,Total,Luxembourg,2007,53899.249
Gross available energy,Total,Luxembourg,2008,53946.459
Gross available energy,Total,Luxembourg,2009,50806.677
Gross available energy,Total,Luxembourg,2010,54010.416
Gross available energy,Total,Luxembourg,2011,53145.138
Gross available energy,Total,Luxembourg,2012,51877.949
Gross available energy,Total,Luxembourg,2013,50475.114
Gross available energy,Total,Luxembourg,2014,49102.037
Gross available energy,Total,Luxembourg,2015,48592.903
Gross available energy,Total,Luxembourg,2016,48735.613
Gross available energy,Total,Luxembourg,2017,50362.424
Gross available energy,Total,Luxembourg,2018,52390.114
Gross available energy,Total,Luxembourg,2019,52865.95
Gross available energy,Total,Luxembourg,2020,46142.318
Gross available energy,Total,Luxembourg,2021,49098.579
Gross available energy,Total,Luxembourg,2022,44412.311
Gross available energy,Total,Luxembourg,2023,42528.399
Gross available energy,Total,Luxembourg,2024,42550.393
Gross available energy,Total,Latvia,2005,56395.187
Gross available energy,Total,Latvia,2006,57706.678
Gross available energy,Total,Latvia,2007,58893.864
Gross available energy,Total,Latvia,2008,56980.96
Gross available energy,Total,Latvia,2009,55627.711
Gross available energy,Total,Latvia,2010,56763.809
Gross available energy,Total,Latvia,2011,53403.728
Gross available energy,Total,Latvia,2012,55571.386
Gross available energy,Total,Latvia,2013,54732.809
Gross available energy,Total,Latvia,2014,54477.348
Gross available energy,Total,Latvia,2015,53895.428
Gross available energy,Total,Latvia,2016,54738.796
Gross available energy,Total,Latvia,2017,55952.026
Gross available energy,Total,Latvia,2018,56187.014
Gross available energy,Total,Latvia,2019,57450.72
Gross available energy,Total,Latvia,2020,53124.566
Gross available energy,Total,Latvia,2021,55679.444
Gross available energy,Total,Latvia,2022,52112.675
Gross available energy,Total,Latvia,2023,51424.455
Gross available energy,Total,Latvia,2024,50781.018
Gross available energy,Total,Malta,2005,18539.833
Gross available energy,Total,Malta,2006,19650.167
Gross available energy,Total,Malta,2007,20943.833
Gross available energy,Total,Malta,2008,21964.389
Gross available energy,Total,Malta,2009,23575.556
Gross available energy,Total,Malta,2010,27769.941
Gross available energy,Total,Malta,2011,26409.966
Gross available energy,Total,Malta,2012,25194.364
Gross available energy,Total,Malta,2013,24060.098
Gross available energy,Total,Malta,2014,24604.973
Gross available energy,Total,Malta,2015,26685.359
Gross available energy,Total,Malta,2016,28731.27
Gross available energy,Total,Malta,2017,34416.836
Gross available energy,Total,Malta,2018,35515.849
Gross available energy,Total,Malta,2019,36793.068
Gross available energy,Total,Malta,2020,34272.196
Gross available energy,Total,Malta,2021,31851.396
Gross available energy,Total,Malta,2022,35389.58
Gross available energy,Total,Malta,2023,37124.866
Gross available energy,Total,Malta,2024,35643.173
Gross available energy,Total,Netherlands,2005,1155096.746
Gross available energy,Total,Netherlands,2006,1159592.819
Gross available energy,Total,Netherlands,2007,1160896.667
Gross available energy,Total,Netherlands,2008,1146127.369
Gross available energy,Total,Netherlands,2009,1106981.134
Gross available energy,Total,Netherlands,2010,1163158.222
Gross available energy,Total,Netherlands,2011,1110407.908
Gross available energy,Total,Netherlands,2012,1098287.956
Gross available energy,Total,Netherlands,2013,1072739.465
Gross available energy,Total,Netherlands,2014,1022667.979
Gross available energy,Total,Netherlands,2015,1028464.324
Gross available energy,Total,Netherlands,2016,1047310.399
Gross available energy,Total,Netherlands,2017,1059636.911
Gross available energy,Total,Netherlands,2018,1037430.576
Gross available energy,Total,Netherlands,2019,1019395.249
Gross available energy,Total,Netherlands,2020,973967.01
Gross available energy,Total,Netherlands,2021,996909.142
Gross available energy,Total,Netherlands,2022,916318.28
Gross available energy,Total,Netherlands,2023,882558.308
Gross available energy,Total,Netherlands,2024,899986.783
Gross available energy,Total,Poland,2005,1080488.096
Gross available energy,Total,Poland,2006,1137815.532
Gross available energy,Total,Poland,2007,1132880.36
Gross available energy,Total,Poland,2008,1146246.82
Gross available energy,Total,Poland,2009,1099076.005
Gross available energy,Total,Poland,2010,1184156.645
Gross available energy,Total,Poland,2011,1184347.309
Gross available energy,Total,Poland,2012,1139007.069
Gross available energy,Total,Poland,2013,1147160.079
Gross available energy,Total,Poland,2014,1104500.682
Gross available energy,Total,Poland,2015,1117192.044
Gross available energy,Total,Poland,2016,1171898.38
Gross available energy,Total,Poland,2017,1226878.928
Gross available energy,Total,Poland,2018,1282168.259
Gross available energy,Total,Poland,2019,1236825.185
Gross available energy,Total,Poland,2020,1200927.253
Gross available energy,Total,Poland,2021,1278577.183
Gross available energy,Total,Poland,2022,1218233.64
Gross available energy,Total,Poland,2023,1144554.35
Gross available energy,Total,Poland,2024,1142790.844
Gross available energy,Total,Portugal,2005,325819.297
Gross available energy,Total,Portugal,2006,311117.344
Gross available energy,Total,Portugal,2007,310424.096
Gross available energy,Total,Portugal,2008,303737.693
Gross available energy,Total,Portugal,2009,298351.013
Gross available energy,Total,Portugal,2010,288910.327
Gross available energy,Total,Portugal,2011,282943.003
Gross available energy,Total,Portugal,2012,267095.609
Gross available energy,Total,Portugal,2013,267957.695
Gross available energy,Total,Portugal,2014,271218.258
Gross available energy,Total,Portugal,2015,281797.221
Gross available energy,Total,Portugal,2016,282423.862
Gross available energy,Total,Portugal,2017,295633.286
Gross available energy,Total,Portugal,2018,288925.243
Gross available energy,Total,Portugal,2019,289097.433
Gross available energy,Total,Portugal,2020,256868.162
Gross available energy,Total,Portugal,2021,258224.738
Gross available energy,Total,Portugal,2022,270851.632
Gross available energy,Total,Portugal,2023,263728.023
Gross available energy,Total,Portugal,2024,260171.325
Gross available energy,Total,Romania,2005,449921.541
Gross available energy,Total,Romania,2006,466339.695
Gross available energy,Total,Romania,2007,463337.028
Gross available energy,Total,Romania,2008,461587.113
Gross available energy,Total,Romania,2009,404810.154
Gross available energy,Total,Romania,2010,407293.559
Gross available energy,Total,Romania,2011,415895.954
Gross available energy,Total,Romania,2012,407035.537
Gross available energy,Total,Romania,2013,371106.544
Gross available energy,Total,Romania,2014,368268.79
Gross available energy,Total,Romania,2015,371201.087
Gross available energy,Total,Romania,2016,370140.671
Gross available energy,Total,Romania,2017,390331.798
Gross available energy,Total,Romania,2018,390887.076
Gross available energy,Total,Romania,2019,386574.228
Gross available energy,Total,Romania,2020,375241.363
Gross available energy,Total,Romania,2021,399199.559
Gross available energy,Total,Romania,2022,368350.011
Gross available energy,Total,Romania,2023,358115.74
Gross available energy,Total,Romania,2024,356603.648
Gross available energy,Total,Sweden,2005,620405.328
Gross available energy,Total,Sweden,2006,607050.799
Gross available energy,Total,Sweden,2007,603921.603
Gross available energy,Total,Sweden,2008,600578.498
Gross available energy,Total,Sweden,2009,545871.554
Gross available energy,Total,Sweden,2010,609613.727
Gross available energy,Total,Sweden,2011,611271.84
Gross available energy,Total,Sweden,2012,609386.257
Gross available energy,Total,Sweden,2013,598951.237
Gross available energy,Total,Sweden,2014,593601.003
Gross available energy,Total,Sweden,2015,568153.395
Gross available energy,Total,Sweden,2016,594263.768
Gross available energy,Total,Sweden,2017,612323.604
Gross available energy,Total,Sweden,2018,614617.338
Gross available energy,Total,Sweden,2019,602028.649
Gross available energy,Total,Sweden,2020,550581.824
Gross available energy,Total,Sweden,2021,578219.012
Gross available energy,Total,Sweden,2022,557271.474
Gross available energy,Total,Sweden,2023,546072.702
Gross available energy,Total,Sweden,2024,548771.428
Gross available energy,Total,Slovenia,2005,88204.984
Gross available energy,Total,Slovenia,2006,87718.675
Gross available energy,Total,Slovenia,2007,89019.084
Gross available energy,Total,Slovenia,2008,94015.144
Gross available energy,Total,Slovenia,2009,82522.577
Gross available energy,Total,Slovenia,2010,84576.727
Gross available energy,Total,Slovenia,2011,84569.957
Gross available energy,Total,Slovenia,2012,81539.614
Gross available energy,Total,Slovenia,2013,79569.15
Gross available energy,Total,Slovenia,2014,76883.408
Gross available energy,Total,Slovenia,2015,76403.475
Gross available energy,Total,Slovenia,2016,79574.23
Gross available energy,Total,Slovenia,2017,82240.613
Gross available energy,Total,Slovenia,2018,82373.749
Gross available energy,Total,Slovenia,2019,80643.31
Gross available energy,Total,Slovenia,2020,75097.138
Gross available energy,Total,Slovenia,2021,77139.249
Gross available energy,Total,Slovenia,2022,74146.064
Gross available energy,Total,Slovenia,2023,70719.806
Gross available energy,Total,Slovenia,2024,73441.081
Gross available energy,Total,Slovakia,2005,217468.644
Gross available energy,Total,Slovakia,2006,215627.949
Gross available energy,Total,Slovakia,2007,206504.363
Gross available energy,Total,Slovakia,2008,212393.463
Gross available energy,Total,Slovakia,2009,194106.947
Gross available energy,Total,Slovakia,2010,214320.042
Gross available energy,Total,Slovakia,2011,207770.665
Gross available energy,Total,Slovakia,2012,201217.944
Gross available energy,Total,Slovakia,2013,202970.16
Gross available energy,Total,Slovakia,2014,187601.505
Gross available energy,Total,Slovakia,2015,195971.046
Gross available energy,Total,Slovakia,2016,197754.384
Gross available energy,Total,Slovakia,2017,207983.163
Gross available energy,Total,Slovakia,2018,203921.389
Gross available energy,Total,Slovakia,2019,197922.388
Gross available energy,Total,Slovakia,2020,191274.169
Gross available energy,Total,Slovakia,2021,206930.882
Gross available energy,Total,Slovakia,2022,193367.417
Gross available energy,Total,Slovakia,2023,191185.32
Gross available energy,Total,Slovakia,2024,182936.069
Imports,Total,Austria,2005,334195.315
Imports,Total,Austria,2006,330282.635
Imports,Total,Austria,2007,317176.391
Imports,Total,Austria,2008,323384.3
Imports,Total,Austria,2009,296037.923
Imports,Total,Austria,2010,302444.038
Imports,Total,Austria,2011,322952.128
Imports,Total,Austria,2012,304362.953
Imports,Total,Austria,2013,294758.024
Imports,Total,Austria,2014,305130.863
Imports,Total,Austria,2015,295111.273
Imports,Total,Austria,2016,304551.683
Imports,Total,Austria,2017,320411.019
Imports,Total,Austria,2018,318399.078
Imports,Total,Austria,2019,355183.793
Imports,Total,Austria,2020,282997.635
Imports,Total,Austria,2021,269172.527
Imports,Total,Austria,2022,329897.74
Imports,Total,Austria,2023,282162.615
Imports,Total,Austria,2024,259404.911
Imports,Total,Belgium,2005,940196.969
Imports,Total,Belgium,2006,920136.39
Imports,Total,Belgium,2007,909854.227
Imports,Total,Belgium,2008,956881.753
Imports,Total,Belgium,2009,896471.885
Imports,Total,Belgium,2010,958788.965
Imports,Total,Belgium,2011,908642.252
Imports,Total,Belgium,2012,883612.074
Imports,Total,Belgium,2013,913002.201
Imports,Total,Belgium,2014,917598.06
Imports,Total,Belgium,2015,947631.021
Imports,Total,Belgium,2016,921435.101
Imports,Total,Belgium,2017,971075.362
Imports,Total,Belgium,2018,1020718.566
Imports,Total,Belgium,2019,1023188.512
Imports,Total,Belgium,2020,894695.557
Imports,Total,Belgium,2021,946166.457
Imports,Total,Belgium,2022,957239.577
Imports,Total,Belgium,2023,955044.17
Imports,Total,Belgium,2024,929600.441
Imports,Total,Bulgaria,2005,150449.05
Imports,Total,Bulgaria,2006,164107.291
Imports,Total,Bulgaria,2007,174034.298
Imports,Total,Bulgaria,2008,175396.11
Imports,Total,Bulgaria,2009,138859.889
Imports,Total,Bulgaria,2010,136552.894
Imports,Total,Bulgaria,2011,137788.764
Imports,Total,Bulgaria,2012,140071.199
Imports,Total,Bulgaria,2013,139582.317
Imports,Total,Bulgaria,2014,135911.462
Imports,Total,Bulgaria,2015,148494.978
Imports,Total,Bulgaria,2016,148480.117
Imports,Total,Bulgaria,2017,154661.849
Imports,Total,Bulgaria,2018,134872.856
Imports,Total,Bulgaria,2019,145976.423
Imports,Total,Bulgaria,2020,122277.536
Imports,Total,Bulgaria,2021,117522.344
Imports,Total,Bulgaria,2022,149715.989
Imports,Total,Bulgaria,2023,131666.236
Imports,Total,Bulgaria,2024,138283.259
Imports,Total,Cyprus,2005,33206.917
Imports,Total,Cyprus,2006,35059.769
Imports,Total,Cyprus,2007,33885.04
Imports,Total,Cyprus,2008,35956.734
Imports,Total,Cyprus,2009,34251.22
Imports,Total,Cyprus,2010,34469.736
Imports,Total,Cyprus,2011,31226.69
Imports,Total,Cyprus,2012,30782.804
Imports,Total,Cyprus,2013,27266.958
Imports,Total,Cyprus,2014,26816.988
Imports,Total,Cyprus,2015,29050.956
Imports,Total,Cyprus,2016,30856.297
Imports,Total,Cyprus,2017,31536.554
Imports,Total,Cyprus,2018,31220.743
Imports,Total,Cyprus,2019,31333.486
Imports,Total,Cyprus,2020,27726.446
Imports,Total,Cyprus,2021,28108.694
Imports,Total,Cyprus,2022,30807.019
Imports,Total,Cyprus,2023,30504.649
Imports,Total,Cyprus,2024,30293.529
Imports,Total,Czechia,2005,244231.029
Imports,Total,Czechia,2006,254077.167
Imports,Total,Czechia,2007,240691.032
Imports,Total,Czechia,2008,246270.308
Imports,Total,Czechia,2009,235560.061
Imports,Total,Czechia,2010,240023.883
Imports,Total,Czechia,2011,248569.671
Imports,Total,Czechia,2012,228579.554
Imports,Total,Czechia,2013,236570.423
Imports,Total,Czechia,2014,245222.519
Imports,Total,Czechia,2015,254962.328
Imports,Total,Czechia,2016,251299.688
Imports,Total,Czechia,2017,277827.385
Imports,Total,Czechia,2018,268454.683
Imports,Total,Czechia,2019,278897.085
Imports,Total,Czechia,2020,246160.611
Imports,Total,Czechia,2021,276824.573
Imports,Total,Czechia,2022,279094.612
Imports,Total,Czechia,2023,252493.614
Imports,Total,Czechia,2024,237067.604
Imports,Total,Germany,2005,3050647.357
Imports,Total,Germany,2006,3110075.445
Imports,Total,Germany,2007,2903247.88
Imports,Total,Germany,2008,2981368.57
Imports,Total,Germany,2009,2770926.737
Imports,Total,Germany,2010,2884973.084
Imports,Total,Germany,2011,2799378.904
Imports,Total,Germany,2012,2805300.594
Imports,Total,Germany,2013,2972825.412
Imports,Total,Germany,2014,2874040.337
Imports,Total,Germany,2015,3019584.937
Imports,Total,Germany,2016,3000311.297
Imports,Total,Germany,2017,3115981.413
Imports,Total,Germany,2018,2724407.814
Imports,Total,Germany,2019,2788984.414
Imports,Total,Germany,2020,2494739.48
Imports,Total,Germany,2021,2612994.79
Imports,Total,Germany,2022,2713918.791
Imports,Total,Germany,2023,2387697.017
Imports,Total,Germany,2024,2406344.916
Imports,Total,Denmark,2005,161913.136
Imports,Total,Denmark,2006,170201.894
Imports,Total,Denmark,2007,166208.208
Imports,Total,Denmark,2008,183588.73
Imports,Total,Denmark,2009,170442.518
Imports,Total,Denmark,2010,164496.652
Imports,Total,Denmark,2011,184544.689
Imports,Total,Denmark,2012,183676.916
Imports,Total,Denmark,2013,218431.757
Imports,Total,Denmark,2014,205129.079
Imports,Total,Denmark,2015,218781.409
Imports,Total,Denmark,2016,212156.416
Imports,Total,Denmark,2017,186828.975
Imports,Total,Denmark,2018,186798.498
Imports,Total,Denmark,2019,210151.328
Imports,Total,Denmark,2020,211777.242
Imports,Total,Denmark,2021,196732.934
Imports,Total,Denmark,2022,203070.019
Imports,Total,Denmark,2023,255115.256
Imports,Total,Denmark,2024,255331.725
Imports,Total,Estonia,2005,23807.256
Imports,Total,Estonia,2006,25904.419
Imports,Total,Estonia,2007,28113.915
Imports,Total,Estonia,2008,26015.382
Imports,Total,Estonia,2009,23896.638
Imports,Total,Estonia,2010,21599.466
Imports,Total,Estonia,2011,21625.333
Imports,Total,Estonia,2012,35988.468
Imports,Total,Estonia,2013,29145.741
Imports,Total,Estonia,2014,31721.933
Imports,Total,Estonia,2015,30000.686
Imports,Total,Estonia,2016,30174.742
Imports,Total,Estonia,2017,29769.554
Imports,Total,Estonia,2018,32620.756
Imports,Total,Estonia,2019,31938.589
Imports,Total,Estonia,2020,38268.995
Imports,Total,Estonia,2021,36671.306
Imports,Total,Estonia,2022,31514.491
Imports,Total,Estonia,2023,27558.403
Imports,Total,Estonia,2024,26063.455
Imports,Total,Greece,2005,340729.167
Imports,Total,Greece,2006,369840.892
Imports,Total,Greece,2007,373291.852
Imports,Total,Greece,2008,382066.823
Imports,Total,Greece,2009,364028.737
Imports,Total,Greece,2010,362083.387
Imports,Total,Greece,2011,344208.786
Imports,Total,Greece,2012,376098.258
Imports,Total,Greece,2013,358100.212
Imports,Total,Greece,2014,379697.472
Imports,Total,Greece,2015,405350.814
Imports,Total,Greece,2016,429766.096
Imports,Total,Greece,2017,446215.406
Imports,Total,Greece,2018,453008.954
Imports,Total,Greece,2019,441895.51
Imports,Total,Greece,2020,432472.048
Imports,Total,Greece,2021,450752.935
Imports,Total,Greece,2022,437322.169
Imports,Total,Greece,2023,419674.285
Imports,Total,Greece,2024,430303.554
Imports,Total,Spain,2005,1559525.728
Imports,Total,Spain,2006,1582707.261
Imports,Total,Spain,2007,1593478.963
Imports,Total,Spain,2008,1583532.478
Imports,Total,Spain,2009,1454547.391
Imports,Total,Spain,2010,1418435.278
Imports,Total,Spain,2011,1420821.578
Imports,Total,Spain,2012,1459735.428
Imports,Total,Spain,2013,1389506.486
Imports,Total,Spain,2014,1437865.547
Imports,Total,Spain,2015,1455647.246
Imports,Total,Spain,2016,1453046.465
Imports,Total,Spain,2017,1560563.279
Imports,Total,Spain,2018,1543740.615
Imports,Total,Spain,2019,1511522.342
Imports,Total,Spain,2020,1269698.168
Imports,Total,Spain,2021,1359411.365
Imports,Total,Spain,2022,1476680.785
Imports,Total,Spain,2023,1392833.545
Imports,Total,Spain,2024,1372123.235
Imports,Total,Finland,2005,285537.577
Imports,Total,Finland,2006,311514.483
Imports,Total,Finland,2007,313837.739
Imports,Total,Finland,2008,315009.801
Imports,Total,Finland,2009,299911.332
Imports,Total,Finland,2010,298492.609
Imports,Total,Finland,2011,315097.844
Imports,Total,Finland,2012,283010.779
Imports,Total,Finland,2013,308904.834
Imports,Total,Finland,2014,309316.78
Imports,Total,Finland,2015,271590.755
Imports,Total,Finland,2016,294862.01
Imports,Total,Finland,2017,286524.425
Imports,Total,Finland,2018,293985.82
Imports,Total,Finland,2019,291393.306
Imports,Total,Finland,2020,274644.182
Imports,Total,Finland,2021,235078.714
Imports,Total,Finland,2022,258510.009
Imports,Total,Finland,2023,222235.938
Imports,Total,Finland,2024,219039.775
Imports,Total,France,2005,2089455.646
Imports,Total,France,2006,2063934.383
Imports,Total,France,2007,1993627.701
Imports,Total,France,2008,2064522.62
Imports,Total,France,2009,1928356.065
Imports,Total,France,2010,1893079.61
Imports,Total,France,2011,1916287.183
Imports,Total,France,2012,1856771.856
Imports,Total,France,2013,1840858.094
Imports,Total,France,2014,1739498.091
Imports,Total,France,2015,1764647.97
Imports,Total,France,2016,1746915.047
Imports,Total,France,2017,1810674.035
Imports,Total,France,2018,1757790.113
Imports,Total,France,2019,1786207.943
Imports,Total,France,2020,1470047.922
Imports,Total,France,2021,1529142.899
Imports,Total,France,2022,1696318.579
Imports,Total,France,2023,1570307.033
Imports,Total,France,2024,1505719.169
Imports,Total,Croatia,2005,91110.497
Imports,Total,Croatia,2006,90353.341
Imports,Total,Croatia,2007,95023.572
Imports,Total,Croatia,2008,97577.544
Imports,Total,Croatia,2009,89151.771
Imports,Total,Croatia,2010,88549.571
Imports,Total,Croatia,2011,83781.453
Imports,Total,Croatia,2012,79706.906
Imports,Total,Croatia,2013,79309.003
Imports,Total,Croatia,2014,74721.409
Imports,Total,Croatia,2015,83688.976
Imports,Total,Croatia,2016,87265.114
Imports,Total,Croatia,2017,95528.089
Imports,Total,Croatia,2018,93563.326
Imports,Total,Croatia,2019,93677.044
Imports,Total,Croatia,2020,88881.344
Imports,Total,Croatia,2021,93963.117
Imports,Total,Croatia,2022,102712.052
Imports,Total,Croatia,2023,101546.33
Imports,Total,Croatia,2024,108874.397
Imports,Total,Hungary,2005,252800.481
Imports,Total,Hungary,2006,253281.744
Imports,Total,Hungary,2007,245608.163
Imports,Total,Hungary,2008,248925.096
Imports,Total,Hungary,2009,207992.393
Imports,Total,Hungary,2010,218845.354
Imports,Total,Hungary,2011,203174.774
Imports,Total,Hungary,2012,199925.156
Imports,Total,Hungary,2013,200046.944
Imports,Total,Hungary,2014,223586.364
Imports,Total,Hungary,2015,209969.47
Imports,Total,Hungary,2016,214074.011
Imports,Total,Hungary,2017,246331.677
Imports,Total,Hungary,2018,237233.149
Imports,Total,Hungary,2019,270900.439
Imports,Total,Hungary,2020,221433.681
Imports,Total,Hungary,2021,220940.921
Imports,Total,Hungary,2022,236308.79
Imports,Total,Hungary,2023,221980.995
Imports,Total,Hungary,2024,201596.377
Imports,Total,Ireland,2005,179593.713
Imports,Total,Ireland,2006,180916.42
Imports,Total,Ireland,2007,179784.355
Imports,Total,Ireland,2008,182660.966
Imports,Total,Ireland,2009,167619.128
Imports,Total,Ireland,2010,172395.591
Imports,Total,Ireland,2011,166379.966
Imports,Total,Ireland,2012,159169.028
Imports,Total,Ireland,2013,158160.153
Imports,Total,Ireland,2014,151242.967
Imports,Total,Ireland,2015,169689.578
Imports,Total,Ireland,2016,142056.871
Imports,Total,Ireland,2017,138911.997
Imports,Total,Ireland,2018,140285.094
Imports,Total,Ireland,2019,140168.009
Imports,Total,Ireland,2020,135407.093
Imports,Total,Ireland,2021,149339.598
Imports,Total,Ireland,2022,154915.89
Imports,Total,Ireland,2023,146053.0
Imports,Total,Ireland,2024,149453.825
Imports,Total,Italy,2005,2210192.549
Imports,Total,Italy,2006,2234706.114
Imports,Total,Italy,2007,2208179.664
Imports,Total,Italy,2008,2159445.518
Imports,Total,Italy,2009,1964805.085
Imports,Total,Italy,2010,2083632.236
Imports,Total,Italy,2011,1970113.37
Imports,Total,Italy,2012,1895652.429
Imports,Total,Italy,2013,1729320.678
Imports,Total,Italy,2014,1594082.49
Imports,Total,Italy,2015,1752183.308
Imports,Total,Italy,2016,1774692.768
Imports,Total,Italy,2017,1836727.427
Imports,Total,Italy,2018,1778686.094
Imports,Total,Italy,2019,1766630.346
Imports,Total,Italy,2020,1525019.107
Imports,Total,Italy,2021,1676915.878
Imports,Total,Italy,2022,1770676.81
Imports,Total,Italy,2023,1620035.242
Imports,Total,Italy,2024,1533925.172
Imports,Total,Lithuania,2005,148872.226
Imports,Total,Lithuania,2006,145210.295
Imports,Total,Lithuania,2007,120842.806
Imports,Total,Lithuania,2008,156750.213
Imports,Total,Lithuania,2009,141413.008
Imports,Total,Lithuania,2010,159539.862
Imports,Total,Lithuania,2011,165598.532
Imports,Total,Lithuania,2012,163485.856
Imports,Total,Lithuania,2013,165396.837
Imports,Total,Lithuania,2014,148160.538
Imports,Total,Lithuania,2015,166821.228
Imports,Total,Lithuania,2016,172148.568
Imports,Total,Lithuania,2017,171974.507
Imports,Total,Lithuania,2018,166399.044
Imports,Total,Lithuania,2019,170333.19
Imports,Total,Lithuania,2020,148967.913
Imports,Total,Lithuania,2021,149576.094
Imports,Total,Lithuania,2022,165611.521
Imports,Total,Lithuania,2023,167010.64
Imports,Total,Lithuania,2024,153493.628
Imports,Total,Luxembourg,2005,57709.345
Imports,Total,Luxembourg,2006,57444.383
Imports,Total,Luxembourg,2007,55140.301
Imports,Total,Luxembourg,2008,55263.491
Imports,Total,Luxembourg,2009,52383.852
Imports,Total,Luxembourg,2010,55766.497
Imports,Total,Luxembourg,2011,54439.492
Imports,Total,Luxembourg,2012,53370.162
Imports,Total,Luxembourg,2013,51091.581
Imports,Total,Luxembourg,2014,49655.63
Imports,Total,Luxembourg,2015,48876.867
Imports,Total,Luxembourg,2016,48783.585
Imports,Total,Luxembourg,2017,50071.338
Imports,Total,Luxembourg,2018,51522.612
Imports,Total,Luxembourg,2019,51384.322
Imports,Total,Luxembourg,2020,43944.084
Imports,Total,Luxembourg,2021,46647.957
Imports,Total,Luxembourg,2022,42127.811
Imports,Total,Luxembourg,2023,40253.223
Imports,Total,Luxembourg,2024,40260.06
Imports,Total,Latvia,2005,47098.15
Imports,Total,Latvia,2006,46752.851
Imports,Total,Latvia,2007,45194.478
Imports,Total,Latvia,2008,41695.842
Imports,Total,Latvia,2009,45073.411
Imports,Total,Latvia,2010,38727.945
Imports,Total,Latvia,2011,47271.412
Imports,Total,Latvia,2012,48523.264
Imports,Total,Latvia,2013,50559.267
Imports,Total,Latvia,2014,43993.329
Imports,Total,Latvia,2015,52400.582
Imports,Total,Latvia,2016,50476.171
Imports,Total,Latvia,2017,48544.792
Imports,Total,Latvia,2018,51321.398
Imports,Total,Latvia,2019,49900.821
Imports,Total,Latvia,2020,45812.351
Imports,Total,Latvia,2021,45266.706
Imports,Total,Latvia,2022,44353.204
Imports,Total,Latvia,2023,40509.137
Imports,Total,Latvia,2024,42828.452
Imports,Total,Malta,2005,18533.722
