balance_type,energy_source,country,year,value_gwh
Gross available energy,Nuclear heat,Austria,2005,0.0
Gross available energy,Nuclear heat,Austria,2006,0.0
Gross available energy,Nuclear heat,Austria,2007,0.0
Gross available energy,Nuclear heat,Austria,2008,0.0
Gross available energy,Nuclear heat,Austria,2009,0.0
Gross available energy,Nuclear heat,Austria,2010,0.0
Gross available energy,Nuclear heat,Austria,2011,0.0
Gross available energy,Nuclear heat,Austria,2012,0.0
Gross available energy,Nuclear heat,Austria,2013,0.0
Gross available energy,Nuclear heat,Austria,2014,0.0
Gross available energy,Nuclear heat,Austria,2015,0.0
Gross available energy,Nuclear heat,Austria,2016,0.0
Gross available energy,Nuclear heat,Austria,2017,0.0
Gross available energy,Nuclear heat,Austria,2018,0.0
Gross available energy,Nuclear heat,Austria,2019,0.0
Gross available energy,Nuclear heat,Austria,2020,0.0
Gross available energy,Nuclear heat,Austria,2021,0.0
Gross available energy,Nuclear heat,Austria,2022,0.0
Gross available energy,Nuclear heat,Austria,2023,0.0
Gross available energy,Nuclear heat,Austria,2024,0.0
Gross available energy,Nuclear heat,Belgium,2005,142785.0
Gross available energy,Nuclear heat,Belgium,2006,139935.0
Gross available energy,Nuclear heat,Belgium,2007,144681.0
Gross available energy,Nuclear heat,Belgium,2008,136704.0
Gross available energy,Nuclear heat,Belgium,2009,137853.728
Gross available energy,Nuclear heat,Belgium,2010,135010.96
Gross available energy,Nuclear heat,Belgium,2011,136078.106
Gross available energy,Nuclear heat,Belgium,2012,113570.59
Gross available energy,Nuclear heat,Belgium,2013,120213.425
Gross available energy,Nuclear heat,Belgium,2014,95089.636
Gross available energy,Nuclear heat,Belgium,2015,73073.36
Gross available energy,Nuclear heat,Belgium,2016,123149.686
Gross available energy,Nuclear heat,Belgium,2017,119785.627
Gross available energy,Nuclear heat,Belgium,2018,80954.825
Gross available energy,Nuclear heat,Belgium,2019,123202.928
Gross available energy,Nuclear heat,Belgium,2020,97354.904
Gross available energy,Nuclear heat,Belgium,2021,142156.025
Gross available energy,Nuclear heat,Belgium,2022,124412.518
Gross available energy,Nuclear heat,Belgium,2023,92170.111
Gross available energy,Nuclear heat,Belgium,2024,87393.972
Gross available energy,Nuclear heat,Bulgaria,2005,56460.667
Gross available energy,Nuclear heat,Bulgaria,2006,58966.5
Gross available energy,Nuclear heat,Bulgaria,2007,44640.667
Gross available energy,Nuclear heat,Bulgaria,2008,48050.0
Gross available energy,Nuclear heat,Bulgaria,2009,45100.093
Gross available energy,Nuclear heat,Bulgaria,2010,44765.266
Gross available energy,Nuclear heat,Bulgaria,2011,47741.964
Gross available energy,Nuclear heat,Bulgaria,2012,46755.391
Gross available energy,Nuclear heat,Bulgaria,2013,42653.955
Gross available energy,Nuclear heat,Bulgaria,2014,47063.121
Gross available energy,Nuclear heat,Bulgaria,2015,45496.56
Gross available energy,Nuclear heat,Bulgaria,2016,46646.767
Gross available energy,Nuclear heat,Bulgaria,2017,45830.341
Gross available energy,Nuclear heat,Bulgaria,2018,48477.329
Gross available energy,Nuclear heat,Bulgaria,2019,50029.492
Gross available energy,Nuclear heat,Bulgaria,2020,50412.294
Gross available energy,Nuclear heat,Bulgaria,2021,49950.199
Gross available energy,Nuclear heat,Bulgaria,2022,49889.548
Gross available energy,Nuclear heat,Bulgaria,2023,49055.387
Gross available energy,Nuclear heat,Bulgaria,2024,47855.81
Gross available energy,Nuclear heat,Cyprus,2005,0.0
Gross available energy,Nuclear heat,Cyprus,2006,0.0
Gross available energy,Nuclear heat,Cyprus,2007,0.0
Gross available energy,Nuclear heat,Cyprus,2008,0.0
Gross available energy,Nuclear heat,Cyprus,2009,0.0
Gross available energy,Nuclear heat,Cyprus,2010,0.0
Gross available energy,Nuclear heat,Cyprus,2011,0.0
Gross available energy,Nuclear heat,Cyprus,2012,0.0
Gross available energy,Nuclear heat,Cyprus,2013,0.0
Gross available energy,Nuclear heat,Cyprus,2014,0.0
Gross available energy,Nuclear heat,Cyprus,2015,0.0
Gross available energy,Nuclear heat,Cyprus,2016,0.0
Gross available energy,Nuclear heat,Cyprus,2017,0.0
Gross available energy,Nuclear heat,Cyprus,2018,0.0
Gross available energy,Nuclear heat,Cyprus,2019,0.0
Gross available energy,Nuclear heat,Cyprus,2020,0.0
Gross available energy,Nuclear heat,Cyprus,2021,0.0
Gross available energy,Nuclear heat,Cyprus,2022,0.0
Gross available energy,Nuclear heat,Cyprus,2023,0.0
Gross available energy,Nuclear heat,Cyprus,2024,0.0
Gross available energy,Nuclear heat,Czechia,2005,75097.333
Gross available energy,Nuclear heat,Czechia,2006,79029.667
Gross available energy,Nuclear heat,Czechia,2007,79351.833
Gross available energy,Nuclear heat,Czechia,2008,80461.333
Gross available energy,Nuclear heat,Czechia,2009,81123.333
Gross available energy,Nuclear heat,Czechia,2010,83275.388
Gross available energy,Nuclear heat,Czechia,2011,83734.255
Gross available energy,Nuclear heat,Czechia,2012,89248.451
Gross available energy,Nuclear heat,Czechia,2013,90231.594
Gross available energy,Nuclear heat,Czechia,2014,88745.807
Gross available energy,Nuclear heat,Czechia,2015,77692.497
Gross available energy,Nuclear heat,Czechia,2016,69518.298
Gross available energy,Nuclear heat,Czechia,2017,81605.118
Gross available energy,Nuclear heat,Czechia,2018,86631.87
Gross available energy,Nuclear heat,Czechia,2019,87785.616
Gross available energy,Nuclear heat,Czechia,2020,87181.916
Gross available energy,Nuclear heat,Czechia,2021,88872.18
Gross available energy,Nuclear heat,Czechia,2022,89720.226
Gross available energy,Nuclear heat,Czechia,2023,88060.867
Gross available energy,Nuclear heat,Czechia,2024,86197.763
Gross available energy,Nuclear heat,Germany,2005,489165.0
Gross available energy,Nuclear heat,Germany,2006,501807.0
Gross available energy,Nuclear heat,Germany,2007,421602.0
Gross available energy,Nuclear heat,Germany,2008,445485.0
Gross available energy,Nuclear heat,Germany,2009,403947.116
Gross available energy,Nuclear heat,Germany,2010,421015.304
Gross available energy,Nuclear heat,Germany,2011,323397.736
Gross available energy,Nuclear heat,Germany,2012,297944.318
Gross available energy,Nuclear heat,Germany,2013,291357.086
Gross available energy,Nuclear heat,Germany,2014,290874.441
Gross available energy,Nuclear heat,Germany,2015,274890.686
Gross available energy,Nuclear heat,Germany,2016,253472.361
Gross available energy,Nuclear heat,Germany,2017,228584.161
Gross available energy,Nuclear heat,Germany,2018,227610.73
Gross available energy,Nuclear heat,Germany,2019,224831.16
Gross available energy,Nuclear heat,Germany,2020,192788.184
Gross available energy,Nuclear heat,Germany,2021,206648.697
Gross available energy,Nuclear heat,Germany,2022,103948.94
Gross available energy,Nuclear heat,Germany,2023,21620.17
Gross available energy,Nuclear heat,Germany,2024,0.0
Gross available energy,Nuclear heat,Denmark,2005,0.0
Gross available energy,Nuclear heat,Denmark,2006,0.0
Gross available energy,Nuclear heat,Denmark,2007,0.0
Gross available energy,Nuclear heat,Denmark,2008,0.0
Gross available energy,Nuclear heat,Denmark,2009,0.0
Gross available energy,Nuclear heat,Denmark,2010,0.0
Gross available energy,Nuclear heat,Denmark,2011,0.0
Gross available energy,Nuclear heat,Denmark,2012,0.0
Gross available energy,Nuclear heat,Denmark,2013,0.0
Gross available energy,Nuclear heat,Denmark,2014,0.0
Gross available energy,Nuclear heat,Denmark,2015,0.0
Gross available energy,Nuclear heat,Denmark,2016,0.0
Gross available energy,Nuclear heat,Denmark,2017,0.0
Gross available energy,Nuclear heat,Denmark,2018,0.0
Gross available energy,Nuclear heat,Denmark,2019,0.0
Gross available energy,Nuclear heat,Denmark,2020,0.0
Gross available energy,Nuclear heat,Denmark,2021,0.0
Gross available energy,Nuclear heat,Denmark,2022,0.0
Gross available energy,Nuclear heat,Denmark,2023,0.0
Gross available energy,Nuclear heat,Denmark,2024,0.0
Gross available energy,Nuclear heat,Estonia,2005,0.0
Gross available energy,Nuclear heat,Estonia,2006,0.0
Gross available energy,Nuclear heat,Estonia,2007,0.0
Gross available energy,Nuclear heat,Estonia,2008,0.0
Gross available energy,Nuclear heat,Estonia,2009,0.0
Gross available energy,Nuclear heat,Estonia,2010,0.0
Gross available energy,Nuclear heat,Estonia,2011,0.0
Gross available energy,Nuclear heat,Estonia,2012,0.0
Gross available energy,Nuclear heat,Estonia,2013,0.0
Gross available energy,Nuclear heat,Estonia,2014,0.0
Gross available energy,Nuclear heat,Estonia,2015,0.0
Gross available energy,Nuclear heat,Estonia,2016,0.0
Gross available energy,Nuclear heat,Estonia,2017,0.0
Gross available energy,Nuclear heat,Estonia,2018,0.0
Gross available energy,Nuclear heat,Estonia,2019,0.0
Gross available energy,Nuclear heat,Estonia,2020,0.0
Gross available energy,Nuclear heat,Estonia,2021,0.0
Gross available energy,Nuclear heat,Estonia,2022,0.0
Gross available energy,Nuclear heat,Estonia,2023,0.0
Gross available energy,Nuclear heat,Estonia,2024,0.0
Gross available energy,Nuclear heat,Greece,2005,0.0
Gross available energy,Nuclear heat,Greece,2006,0.0
Gross available energy,Nuclear heat,Greece,2007,0.0
Gross available energy,Nuclear heat,Greece,2008,0.0
Gross available energy,Nuclear heat,Greece,2009,0.0
Gross available energy,Nuclear heat,Greece,2010,0.0
Gross available energy,Nuclear heat,Greece,2011,0.0
Gross available energy,Nuclear heat,Greece,2012,0.0
Gross available energy,Nuclear heat,Greece,2013,0.0
Gross available energy,Nuclear heat,Greece,2014,0.0
Gross available energy,Nuclear heat,Greece,2015,0.0
Gross available energy,Nuclear heat,Greece,2016,0.0
Gross available energy,Nuclear heat,Greece,2017,0.0
Gross available energy,Nuclear heat,Greece,2018,0.0
Gross available energy,Nuclear heat,Greece,2019,0.0
Gross available energy,Nuclear heat,Greece,2020,0.0
Gross available energy,Nuclear heat,Greece,2021,0.0
Gross available energy,Nuclear heat,Greece,2022,0.0
Gross available energy,Nuclear heat,Greece,2023,0.0
Gross available energy,Nuclear heat,Greece,2024,0.0
Gross available energy,Nuclear heat,Spain,2005,172617.0
Gross available energy,Nuclear heat,Spain,2006,180378.0
Gross available energy,Nuclear heat,Spain,2007,165309.0
Gross available energy,Nuclear heat,Spain,2008,176919.0
Gross available energy,Nuclear heat,Spain,2009,160296.29
Gross available energy,Nuclear heat,Spain,2010,187647.724
Gross available energy,Nuclear heat,Spain,2011,174969.861
Gross available energy,Nuclear heat,Spain,2012,185969.515
Gross available energy,Nuclear heat,Spain,2013,171949.55
Gross available energy,Nuclear heat,Spain,2014,173648.693
Gross available energy,Nuclear heat,Spain,2015,173324.216
Gross available energy,Nuclear heat,Spain,2016,177623.827
Gross available energy,Nuclear heat,Spain,2017,175979.229
Gross available energy,Nuclear heat,Spain,2018,168388.444
Gross available energy,Nuclear heat,Spain,2019,176985.34
Gross available energy,Nuclear heat,Spain,2020,176473.62
Gross available energy,Nuclear heat,Spain,2021,171251.75
Gross available energy,Nuclear heat,Spain,2022,177880.85
Gross available energy,Nuclear heat,Spain,2023,171868.14
Gross available energy,Nuclear heat,Spain,2024,165273.93
Gross available energy,Nuclear heat,Finland,2005,69813.0
Gross available energy,Nuclear heat,Finland,2006,68718.0
Gross available energy,Nuclear heat,Finland,2007,70269.0
Gross available energy,Nuclear heat,Finland,2008,68874.0
Gross available energy,Nuclear heat,Finland,2009,67012.06
Gross available energy,Nuclear heat,Finland,2010,64720.95
Gross available energy,Nuclear heat,Finland,2011,65442.01
Gross available energy,Nuclear heat,Finland,2012,64383.68
Gross available energy,Nuclear heat,Finland,2013,66221.22
Gross available energy,Nuclear heat,Finland,2014,66157.255
Gross available energy,Nuclear heat,Finland,2015,65200.106
Gross available energy,Nuclear heat,Finland,2016,65009.374
Gross available energy,Nuclear heat,Finland,2017,62686.863
Gross available energy,Nuclear heat,Finland,2018,63314.883
Gross available energy,Nuclear heat,Finland,2019,66010.717
Gross available energy,Nuclear heat,Finland,2020,64518.588
Gross available energy,Nuclear heat,Finland,2021,65234.996
Gross available energy,Nuclear heat,Finland,2022,71119.776
Gross available energy,Nuclear heat,Finland,2023,93292.371
Gross available energy,Nuclear heat,Finland,2024,88957.87
Gross available energy,Nuclear heat,France,2005,1354587.0
Gross available energy,Nuclear heat,France,2006,1350573.0
Gross available energy,Nuclear heat,France,2007,1319190.0
Gross available energy,Nuclear heat,France,2008,1318341.0
Gross available energy,Nuclear heat,France,2009,1242746.91
Gross available energy,Nuclear heat,France,2010,1298047.56
Gross available energy,Nuclear heat,France,2011,1339880.67
Gross available energy,Nuclear heat,France,2012,1289336.69
Gross available energy,Nuclear heat,France,2013,1284125.471
Gross available energy,Nuclear heat,France,2014,1322886.562
Gross available energy,Nuclear heat,France,2015,1325778.655
Gross available energy,Nuclear heat,France,2016,1222066.875
Gross available energy,Nuclear heat,France,2017,1207900.404
Gross available energy,Nuclear heat,France,2018,1251721.665
Gross available energy,Nuclear heat,France,2019,1209368.81
Gross available energy,Nuclear heat,France,2020,1072413.93
Gross available energy,Nuclear heat,France,2021,1149788.32
Gross available energy,Nuclear heat,France,2022,893288.67
Gross available energy,Nuclear heat,France,2023,1025044.94
Gross available energy,Nuclear heat,France,2024,1025044.94
Gross available energy,Nuclear heat,Croatia,2005,0.0
Gross available energy,Nuclear heat,Croatia,2006,0.0
Gross available energy,Nuclear heat,Croatia,2007,0.0
Gross available energy,Nuclear heat,Croatia,2008,0.0
Gross available energy,Nuclear heat,Croatia,2009,0.0
Gross available energy,Nuclear heat,Croatia,2010,0.0
Gross available energy,Nuclear heat,Croatia,2011,0.0
Gross available energy,Nuclear heat,Croatia,2012,0.0
Gross available energy,Nuclear heat,Croatia,2013,0.0
Gross available energy,Nuclear heat,Croatia,2014,0.0
Gross available energy,Nuclear heat,Croatia,2015,0.0
Gross available energy,Nuclear heat,Croatia,2016,0.0
Gross available energy,Nuclear heat,Croatia,2017,0.0
Gross available energy,Nuclear heat,Croatia,2018,0.0
Gross available energy,Nuclear heat,Croatia,2019,0.0
Gross available energy,Nuclear heat,Croatia,2020,0.0
Gross available energy,Nuclear heat,Croatia,2021,0.0
Gross available energy,Nuclear heat,Croatia,2022,0.0
Gross available energy,Nuclear heat,Croatia,2023,0.0
Gross available energy,Nuclear heat,Croatia,2024,0.0
Gross available energy,Nuclear heat,Hungary,2005,42059.5
Gross available energy,Nuclear heat,Hungary,2006,40878.0
Gross available energy,Nuclear heat,Hungary,2007,44481.0
Gross available energy,Nuclear heat,Hungary,2008,44915.667
Gross available energy,Nuclear heat,Hungary,2009,45101.14
Gross available energy,Nuclear heat,Hungary,2010,46089.69
Gross available energy,Nuclear heat,Hungary,2011,46111.787
Gross available energy,Nuclear heat,Hungary,2012,46358.75
Gross available energy,Nuclear heat,Hungary,2013,45002.587
Gross available energy,Nuclear heat,Hungary,2014,45792.125
Gross available energy,Nuclear heat,Hungary,2015,46453.5
Gross available energy,Nuclear heat,Hungary,2016,47342.29
Gross available energy,Nuclear heat,Hungary,2017,47496.92
Gross available energy,Nuclear heat,Hungary,2018,46589.78
Gross available energy,Nuclear heat,Hungary,2019,47752.78
Gross available energy,Nuclear heat,Hungary,2020,47136.39
Gross available energy,Nuclear heat,Hungary,2021,46915.42
Gross available energy,Nuclear heat,Hungary,2022,46426.96
Gross available energy,Nuclear heat,Hungary,2023,46694.45
Gross available energy,Nuclear heat,Hungary,2024,47124.76
Gross available energy,Nuclear heat,Ireland,2005,0.0
Gross available energy,Nuclear heat,Ireland,2006,0.0
Gross available energy,Nuclear heat,Ireland,2007,0.0
Gross available energy,Nuclear heat,Ireland,2008,0.0
Gross available energy,Nuclear heat,Ireland,2009,0.0
Gross available energy,Nuclear heat,Ireland,2010,0.0
Gross available energy,Nuclear heat,Ireland,2011,0.0
Gross available energy,Nuclear heat,Ireland,2012,0.0
Gross available energy,Nuclear heat,Ireland,2013,0.0
Gross available energy,Nuclear heat,Ireland,2014,0.0
Gross available energy,Nuclear heat,Ireland,2015,0.0
Gross available energy,Nuclear heat,Ireland,2016,0.0
Gross available energy,Nuclear heat,Ireland,2017,0.0
Gross available energy,Nuclear heat,Ireland,2018,0.0
Gross available energy,Nuclear heat,Ireland,2019,0.0
Gross available energy,Nuclear heat,Ireland,2020,0.0
Gross available energy,Nuclear heat,Ireland,2021,0.0
Gross available energy,Nuclear heat,Ireland,2022,0.0
Gross available energy,Nuclear heat,Ireland,2023,0.0
Gross available energy,Nuclear heat,Ireland,2024,0.0
Gross available energy,Nuclear heat,Italy,2005,0.0
Gross available energy,Nuclear heat,Italy,2006,0.0
Gross available energy,Nuclear heat,Italy,2007,0.0
Gross available energy,Nuclear heat,Italy,2008,0.0
Gross available energy,Nuclear heat,Italy,2009,0.0
Gross available energy,Nuclear heat,Italy,2010,0.0
Gross available energy,Nuclear heat,Italy,2011,0.0
Gross available energy,Nuclear heat,Italy,2012,0.0
Gross available energy,Nuclear heat,Italy,2013,0.0
Gross available energy,Nuclear heat,Italy,2014,0.0
Gross available energy,Nuclear heat,Italy,2015,0.0
Gross available energy,Nuclear heat,Italy,2016,0.0
Gross available energy,Nuclear heat,Italy,2017,0.0
Gross available energy,Nuclear heat,Italy,2018,0.0
Gross available energy,Nuclear heat,Italy,2019,0.0
Gross available energy,Nuclear heat,Italy,2020,0.0
Gross available energy,Nuclear heat,Italy,2021,0.0
Gross available energy,Nuclear heat,Italy,2022,0.0
Gross available energy,Nuclear heat,Italy,2023,0.0
Gross available energy,Nuclear heat,Italy,2024,0.0
Gross available energy,Nuclear heat,Lithuania,2005,32619.333
Gross available energy,Nuclear heat,Lithuania,2006,27613.833
Gross available energy,Nuclear heat,Lithuania,2007,31104.833
Gross available energy,Nuclear heat,Lithuania,2008,31246.167
Gross available energy,Nuclear heat,Lithuania,2009,34176.833
Gross available energy,Nuclear heat,Lithuania,2010,0.0
Gross available energy,Nuclear heat,Lithuania,2011,0.0
Gross available energy,Nuclear heat,Lithuania,2012,0.0
Gross available energy,Nuclear heat,Lithuania,2013,0.0
Gross available energy,Nuclear heat,Lithuania,2014,0.0
Gross available energy,Nuclear heat,Lithuania,2015,0.0
Gross available energy,Nuclear heat,Lithuania,2016,0.0
Gross available energy,Nuclear heat,Lithuania,2017,0.0
Gross available energy,Nuclear heat,Lithuania,2018,0.0
Gross available energy,Nuclear heat,Lithuania,2019,0.0
Gross available energy,Nuclear heat,Lithuania,2020,0.0
Gross available energy,Nuclear heat,Lithuania,2021,0.0
Gross available energy,Nuclear heat,Lithuania,2022,0.0
Gross available energy,Nuclear heat,Lithuania,2023,0.0
Gross available energy,Nuclear heat,Lithuania,2024,0.0
Gross available energy,Nuclear heat,Luxembourg,2005,0.0
Gross available energy,Nuclear heat,Luxembourg,2006,0.0
Gross available energy,Nuclear heat,Luxembourg,2007,0.0
Gross available energy,Nuclear heat,Luxembourg,2008,0.0
Gross available energy,Nuclear heat,Luxembourg,2009,0.0
Gross available energy,Nuclear heat,Luxembourg,2010,0.0
Gross available energy,Nuclear heat,Luxembourg,2011,0.0
Gross available energy,Nuclear heat,Luxembourg,2012,0.0
Gross available energy,Nuclear heat,Luxembourg,2013,0.0
Gross available energy,Nuclear heat,Luxembourg,2014,0.0
Gross available energy,Nuclear heat,Luxembourg,2015,0.0
Gross available energy,Nuclear heat,Luxembourg,2016,0.0
Gross available energy,Nuclear heat,Luxembourg,2017,0.0
Gross available energy,Nuclear heat,Luxembourg,2018,0.0
Gross available energy,Nuclear heat,Luxembourg,2019,0.0
Gross available energy,Nuclear heat,Luxembourg,2020,0.0
Gross available energy,Nuclear heat,Luxembourg,2021,0.0
Gross available energy,Nuclear heat,Luxembourg,2022,0.0
Gross available energy,Nuclear heat,Luxembourg,2023,0.0
Gross available energy,Nuclear heat,Luxembourg,2024,0.0
Gross available energy,Nuclear heat,Latvia,2005,0.0
Gross available energy,Nuclear heat,Latvia,2006,0.0
Gross available energy,Nuclear heat,Latvia,2007,0.0
Gross available energy,Nuclear heat,Latvia,2008,0.0
Gross available energy,Nuclear heat,Latvia,2009,0.0
Gross available energy,Nuclear heat,Latvia,2010,0.0
Gross available energy,Nuclear heat,Latvia,2011,0.0
Gross available energy,Nuclear heat,Latvia,2012,0.0
Gross available energy,Nuclear heat,Latvia,2013,0.0
Gross available energy,Nuclear heat,Latvia,2014,0.0
Gross available energy,Nuclear heat,Latvia,2015,0.0
Gross available energy,Nuclear heat,Latvia,2016,0.0
Gross available energy,Nuclear heat,Latvia,2017,0.0
Gross available energy,Nuclear heat,Latvia,2018,0.0
Gross available energy,Nuclear heat,Latvia,2019,0.0
Gross available energy,Nuclear heat,Latvia,2020,0.0
Gross available energy,Nuclear heat,Latvia,2021,0.0
Gross available energy,Nuclear heat,Latvia,2022,0.0
Gross available energy,Nuclear heat,Latvia,2023,0.0
Gross available energy,Nuclear heat,Latvia,2024,0.0
Gross available energy,Nuclear heat,Malta,2005,0.0
Gross available energy,Nuclear heat,Malta,2006,0.0
Gross available energy,Nuclear heat,Malta,2007,0.0
Gross available energy,Nuclear heat,Malta,2008,0.0
Gross available energy,Nuclear heat,Malta,2009,0.0
Gross available energy,Nuclear heat,Malta,2010,0.0
Gross available energy,Nuclear heat,Malta,2011,0.0
Gross available energy,Nuclear heat,Malta,2012,0.0
Gross available energy,Nuclear heat,Malta,2013,0.0
Gross available energy,Nuclear heat,Malta,2014,0.0
Gross available energy,Nuclear heat,Malta,2015,0.0
Gross available energy,Nuclear heat,Malta,2016,0.0
Gross available energy,Nuclear heat,Malta,2017,0.0
Gross available energy,Nuclear heat,Malta,2018,0.0
Gross available energy,Nuclear heat,Malta,2019,0.0
Gross available energy,Nuclear heat,Malta,2020,0.0
Gross available energy,Nuclear heat,Malta,2021,0.0
Gross available energy,Nuclear heat,Malta,2022,0.0
Gross available energy,Nuclear heat,Malta,2023,0.0
Gross available energy,Nuclear heat,Malta,2024,0.0
Gross available energy,Nuclear heat,Netherlands,2005,11991.0
Gross available energy,Nuclear heat,Netherlands,2006,10407.0
Gross available energy,Nuclear heat,Netherlands,2007,12600.0
Gross available energy,Nuclear heat,Netherlands,2008,12507.0
Gross available energy,Nuclear heat,Netherlands,2009,11397.4
Gross available energy,Nuclear heat,Netherlands,2010,10669.362
Gross available energy,Nuclear heat,Netherlands,2011,11155.496
Gross available energy,Nuclear heat,Netherlands,2012,10699.6
Gross available energy,Nuclear heat,Netherlands,2013,7631.606
Gross available energy,Nuclear heat,Netherlands,2014,10947.319
Gross available energy,Nuclear heat,Netherlands,2015,10901.381
Gross available energy,Nuclear heat,Netherlands,2016,10654.708
Gross available energy,Nuclear heat,Netherlands,2017,9182.35
Gross available energy,Nuclear heat,Netherlands,2018,9446.584
Gross available energy,Nuclear heat,Netherlands,2019,10586.905
Gross available energy,Nuclear heat,Netherlands,2020,11117.001
Gross available energy,Nuclear heat,Netherlands,2021,10355.701
Gross available energy,Nuclear heat,Netherlands,2022,11232.929
Gross available energy,Nuclear heat,Netherlands,2023,10821.959
Gross available energy,Nuclear heat,Netherlands,2024,9642.335
Gross available energy,Nuclear heat,Poland,2005,0.0
Gross available energy,Nuclear heat,Poland,2006,0.0
Gross available energy,Nuclear heat,Poland,2007,0.0
Gross available energy,Nuclear heat,Poland,2008,0.0
Gross available energy,Nuclear heat,Poland,2009,0.0
Gross available energy,Nuclear heat,Poland,2010,0.0
Gross available energy,Nuclear heat,Poland,2011,0.0
Gross available energy,Nuclear heat,Poland,2012,0.0
Gross available energy,Nuclear heat,Poland,2013,0.0
Gross available energy,Nuclear heat,Poland,2014,0.0
Gross available energy,Nuclear heat,Poland,2015,0.0
Gross available energy,Nuclear heat,Poland,2016,0.0
Gross available energy,Nuclear heat,Poland,2017,0.0
Gross available energy,Nuclear heat,Poland,2018,0.0
Gross available energy,Nuclear heat,Poland,2019,0.0
Gross available energy,Nuclear heat,Poland,2020,0.0
Gross available energy,Nuclear heat,Poland,2021,0.0
Gross available energy,Nuclear heat,Poland,2022,0.0
Gross available energy,Nuclear heat,Poland,2023,0.0
Gross available energy,Nuclear heat,Poland,2024,0.0
Gross available energy,Nuclear heat,Portugal,2005,0.0
Gross available energy,Nuclear heat,Portugal,2006,0.0
Gross available energy,Nuclear heat,Portugal,2007,0.0
Gross available energy,Nuclear heat,Portugal,2008,0.0
Gross available energy,Nuclear heat,Portugal,2009,0.0
Gross available energy,Nuclear heat,Portugal,2010,0.0
Gross available energy,Nuclear heat,Portugal,2011,0.0
Gross available energy,Nuclear heat,Portugal,2012,0.0
Gross available energy,Nuclear heat,Portugal,2013,0.0
Gross available energy,Nuclear heat,Portugal,2014,0.0
Gross available energy,Nuclear heat,Portugal,2015,0.0
Gross available energy,Nuclear heat,Portugal,2016,0.0
Gross available energy,Nuclear heat,Portugal,2017,0.0
Gross available energy,Nuclear heat,Portugal,2018,0.0
Gross available energy,Nuclear heat,Portugal,2019,0.0
Gross available energy,Nuclear heat,Portugal,2020,0.0
Gross available energy,Nuclear heat,Portugal,2021,0.0
Gross available energy,Nuclear heat,Portugal,2022,0.0
Gross available energy,Nuclear heat,Portugal,2023,0.0
Gross available energy,Nuclear heat,Portugal,2024,0.0
Gross available energy,Nuclear heat,Romania,2005,16665.0
Gross available energy,Nuclear heat,Romania,2006,16896.0
Gross available energy,Nuclear heat,Romania,2007,23127.0
Gross available energy,Nuclear heat,Romania,2008,33678.0
Gross available energy,Nuclear heat,Romania,2009,34652.748
Gross available energy,Nuclear heat,Romania,2010,33992.513
Gross available energy,Nuclear heat,Romania,2011,34644.607
Gross available energy,Nuclear heat,Romania,2012,34988.739
Gross available energy,Nuclear heat,Romania,2013,33985.186
Gross available energy,Nuclear heat,Romania,2014,34206.156
Gross available energy,Nuclear heat,Romania,2015,34193.363
Gross available energy,Nuclear heat,Romania,2016,32688.441
Gross available energy,Nuclear heat,Romania,2017,33808.41
Gross available energy,Nuclear heat,Romania,2018,33459.51
Gross available energy,Nuclear heat,Romania,2019,33098.98
Gross available energy,Nuclear heat,Romania,2020,33575.81
Gross available energy,Nuclear heat,Romania,2021,33331.58
Gross available energy,Nuclear heat,Romania,2022,32819.86
Gross available energy,Nuclear heat,Romania,2023,33343.21
Gross available energy,Nuclear heat,Romania,2024,32598.89
Gross available energy,Nuclear heat,Sweden,2005,217131.0
Gross available energy,Nuclear heat,Sweden,2006,200931.0
Gross available energy,Nuclear heat,Sweden,2007,200907.0
Gross available energy,Nuclear heat,Sweden,2008,191667.0
Gross available energy,Nuclear heat,Sweden,2009,149806.03
Gross available energy,Nuclear heat,Sweden,2010,168611.74
Gross available energy,Nuclear heat,Sweden,2011,177380.76
Gross available energy,Nuclear heat,Sweden,2012,181800.16
Gross available energy,Nuclear heat,Sweden,2013,186033.48
Gross available energy,Nuclear heat,Sweden,2014,190290.06
Gross available energy,Nuclear heat,Sweden,2015,180637.16
Gross available energy,Nuclear heat,Sweden,2016,182579.37
Gross available energy,Nuclear heat,Sweden,2017,190162.13
Gross available energy,Nuclear heat,Sweden,2018,194535.01
Gross available energy,Nuclear heat,Sweden,2019,188859.57
Gross available energy,Nuclear heat,Sweden,2020,139885.64
Gross available energy,Nuclear heat,Sweden,2021,143537.46
Gross available energy,Nuclear heat,Sweden,2022,144316.67
Gross available energy,Nuclear heat,Sweden,2023,134630.973
Gross available energy,Nuclear heat,Sweden,2024,140618.33
Gross available energy,Nuclear heat,Slovenia,2005,17652.0
Gross available energy,Nuclear heat,Slovenia,2006,16644.0
Gross available energy,Nuclear heat,Slovenia,2007,17085.0
Gross available energy,Nuclear heat,Slovenia,2008,18819.0
Gross available energy,Nuclear heat,Slovenia,2009,15755.0
Gross available energy,Nuclear heat,Slovenia,2010,15528.841
Gross available energy,Nuclear heat,Slovenia,2011,17101.709
Gross available energy,Nuclear heat,Slovenia,2012,15213.58
Gross available energy,Nuclear heat,Slovenia,2013,14547.967
Gross available energy,Nuclear heat,Slovenia,2014,17438.707
Gross available energy,Nuclear heat,Slovenia,2015,15493.486
