balance_type,energy_source,country,year,value_gwh
Exports,Solid fossil fuels,Austria,2005,178.549
Exports,Solid fossil fuels,Austria,2006,382.906
Exports,Solid fossil fuels,Austria,2007,192.952
Exports,Solid fossil fuels,Austria,2008,34.911
Exports,Solid fossil fuels,Austria,2009,119.194
Exports,Solid fossil fuels,Austria,2010,54.812
Exports,Solid fossil fuels,Austria,2011,28.21
Exports,Solid fossil fuels,Austria,2012,20.397
Exports,Solid fossil fuels,Austria,2013,14.441
Exports,Solid fossil fuels,Austria,2014,18.575
Exports,Solid fossil fuels,Austria,2015,573.584
Exports,Solid fossil fuels,Austria,2016,405.039
Exports,Solid fossil fuels,Austria,2017,422.345
Exports,Solid fossil fuels,Austria,2018,444.978
Exports,Solid fossil fuels,Austria,2019,387.222
Exports,Solid fossil fuels,Austria,2020,304.601
Exports,Solid fossil fuels,Austria,2021,452.424
Exports,Solid fossil fuels,Austria,2022,414.725
Exports,Solid fossil fuels,Austria,2023,384.521
Exports,Solid fossil fuels,Austria,2024,500.235
Exports,Solid fossil fuels,Belgium,2005,8932.833
Exports,Solid fossil fuels,Belgium,2006,9189.321
Exports,Solid fossil fuels,Belgium,2007,11368.879
Exports,Solid fossil fuels,Belgium,2008,9564.936
Exports,Solid fossil fuels,Belgium,2009,9606.438
Exports,Solid fossil fuels,Belgium,2010,8053.026
Exports,Solid fossil fuels,Belgium,2011,8120.196
Exports,Solid fossil fuels,Belgium,2012,9569.387
Exports,Solid fossil fuels,Belgium,2013,7314.503
Exports,Solid fossil fuels,Belgium,2014,6372.755
Exports,Solid fossil fuels,Belgium,2015,1071.731
Exports,Solid fossil fuels,Belgium,2016,588.376
Exports,Solid fossil fuels,Belgium,2017,798.57
Exports,Solid fossil fuels,Belgium,2018,597.353
Exports,Solid fossil fuels,Belgium,2019,961.265
Exports,Solid fossil fuels,Belgium,2020,1785.409
Exports,Solid fossil fuels,Belgium,2021,816.557
Exports,Solid fossil fuels,Belgium,2022,945.837
Exports,Solid fossil fuels,Belgium,2023,1405.455
Exports,Solid fossil fuels,Belgium,2024,637.235
Exports,Solid fossil fuels,Bulgaria,2005,159.075
Exports,Solid fossil fuels,Bulgaria,2006,30.823
Exports,Solid fossil fuels,Bulgaria,2007,14.154
Exports,Solid fossil fuels,Bulgaria,2008,193.266
Exports,Solid fossil fuels,Bulgaria,2009,65.473
Exports,Solid fossil fuels,Bulgaria,2010,546.787
Exports,Solid fossil fuels,Bulgaria,2011,734.994
Exports,Solid fossil fuels,Bulgaria,2012,787.461
Exports,Solid fossil fuels,Bulgaria,2013,431.146
Exports,Solid fossil fuels,Bulgaria,2014,250.283
Exports,Solid fossil fuels,Bulgaria,2015,171.39
Exports,Solid fossil fuels,Bulgaria,2016,51.113
Exports,Solid fossil fuels,Bulgaria,2017,108.228
Exports,Solid fossil fuels,Bulgaria,2018,202.927
Exports,Solid fossil fuels,Bulgaria,2019,252.09
Exports,Solid fossil fuels,Bulgaria,2020,135.83
Exports,Solid fossil fuels,Bulgaria,2021,41.947
Exports,Solid fossil fuels,Bulgaria,2022,911.283
Exports,Solid fossil fuels,Bulgaria,2023,2104.852
Exports,Solid fossil fuels,Bulgaria,2024,11.199
Exports,Solid fossil fuels,Cyprus,2005,0.0
Exports,Solid fossil fuels,Cyprus,2006,0.0
Exports,Solid fossil fuels,Cyprus,2007,0.0
Exports,Solid fossil fuels,Cyprus,2008,0.0
Exports,Solid fossil fuels,Cyprus,2009,0.0
Exports,Solid fossil fuels,Cyprus,2010,0.0
Exports,Solid fossil fuels,Cyprus,2011,0.0
Exports,Solid fossil fuels,Cyprus,2012,0.0
Exports,Solid fossil fuels,Cyprus,2013,0.0
Exports,Solid fossil fuels,Cyprus,2014,0.0
Exports,Solid fossil fuels,Cyprus,2015,0.0
Exports,Solid fossil fuels,Cyprus,2016,0.0
Exports,Solid fossil fuels,Cyprus,2017,0.0
Exports,Solid fossil fuels,Cyprus,2018,0.0
Exports,Solid fossil fuels,Cyprus,2019,0.0
Exports,Solid fossil fuels,Cyprus,2020,0.0
Exports,Solid fossil fuels,Cyprus,2021,0.0
Exports,Solid fossil fuels,Cyprus,2022,0.0
Exports,Solid fossil fuels,Cyprus,2023,0.0
Exports,Solid fossil fuels,Cyprus,2024,0.0
Exports,Solid fossil fuels,Czechia,2005,53722.342
Exports,Solid fossil fuels,Czechia,2006,63297.453
Exports,Solid fossil fuels,Czechia,2007,63543.413
Exports,Solid fossil fuels,Czechia,2008,59678.852
Exports,Solid fossil fuels,Czechia,2009,62581.842
Exports,Solid fossil fuels,Czechia,2010,60881.703
Exports,Solid fossil fuels,Czechia,2011,52052.293
Exports,Solid fossil fuels,Czechia,2012,49554.891
Exports,Solid fossil fuels,Czechia,2013,45563.079
Exports,Solid fossil fuels,Czechia,2014,42660.495
Exports,Solid fossil fuels,Czechia,2015,36469.693
Exports,Solid fossil fuels,Czechia,2016,37143.623
Exports,Solid fossil fuels,Czechia,2017,29525.179
Exports,Solid fossil fuels,Czechia,2018,24809.819
Exports,Solid fossil fuels,Czechia,2019,19490.182
Exports,Solid fossil fuels,Czechia,2020,14042.636
Exports,Solid fossil fuels,Czechia,2021,19562.196
Exports,Solid fossil fuels,Czechia,2022,17858.055
Exports,Solid fossil fuels,Czechia,2023,14357.34
Exports,Solid fossil fuels,Czechia,2024,17552.737
Exports,Solid fossil fuels,Germany,2005,6986.948
Exports,Solid fossil fuels,Germany,2006,7759.214
Exports,Solid fossil fuels,Germany,2007,9121.268
Exports,Solid fossil fuels,Germany,2008,12132.612
Exports,Solid fossil fuels,Germany,2009,10190.342
Exports,Solid fossil fuels,Germany,2010,11018.784
Exports,Solid fossil fuels,Germany,2011,11195.906
Exports,Solid fossil fuels,Germany,2012,13570.901
Exports,Solid fossil fuels,Germany,2013,13690.24
Exports,Solid fossil fuels,Germany,2014,18187.985
Exports,Solid fossil fuels,Germany,2015,16328.275
Exports,Solid fossil fuels,Germany,2016,16298.114
Exports,Solid fossil fuels,Germany,2017,17457.964
Exports,Solid fossil fuels,Germany,2018,17363.786
Exports,Solid fossil fuels,Germany,2019,17454.591
Exports,Solid fossil fuels,Germany,2020,16445.558
Exports,Solid fossil fuels,Germany,2021,19580.52
Exports,Solid fossil fuels,Germany,2022,20919.374
Exports,Solid fossil fuels,Germany,2023,16474.577
Exports,Solid fossil fuels,Germany,2024,21364.972
Exports,Solid fossil fuels,Denmark,2005,650.693
Exports,Solid fossil fuels,Denmark,2006,761.383
Exports,Solid fossil fuels,Denmark,2007,1294.164
Exports,Solid fossil fuels,Denmark,2008,1058.46
Exports,Solid fossil fuels,Denmark,2009,438.507
Exports,Solid fossil fuels,Denmark,2010,482.011
Exports,Solid fossil fuels,Denmark,2011,0.0
Exports,Solid fossil fuels,Denmark,2012,74.036
Exports,Solid fossil fuels,Denmark,2013,353.744
Exports,Solid fossil fuels,Denmark,2014,356.778
Exports,Solid fossil fuels,Denmark,2015,616.392
Exports,Solid fossil fuels,Denmark,2016,140.531
Exports,Solid fossil fuels,Denmark,2017,0.117
Exports,Solid fossil fuels,Denmark,2018,116.8
Exports,Solid fossil fuels,Denmark,2019,318.875
Exports,Solid fossil fuels,Denmark,2020,1337.334
Exports,Solid fossil fuels,Denmark,2021,4035.538
Exports,Solid fossil fuels,Denmark,2022,0.0
Exports,Solid fossil fuels,Denmark,2023,64.162
Exports,Solid fossil fuels,Denmark,2024,90.817
Exports,Solid fossil fuels,Estonia,2005,292.917
Exports,Solid fossil fuels,Estonia,2006,261.25
Exports,Solid fossil fuels,Estonia,2007,316.667
Exports,Solid fossil fuels,Estonia,2008,221.667
Exports,Solid fossil fuels,Estonia,2009,205.833
Exports,Solid fossil fuels,Estonia,2010,166.25
Exports,Solid fossil fuels,Estonia,2011,197.917
Exports,Solid fossil fuels,Estonia,2012,189.628
Exports,Solid fossil fuels,Estonia,2013,158.333
Exports,Solid fossil fuels,Estonia,2014,205.833
Exports,Solid fossil fuels,Estonia,2015,63.333
Exports,Solid fossil fuels,Estonia,2016,102.917
Exports,Solid fossil fuels,Estonia,2017,150.417
Exports,Solid fossil fuels,Estonia,2018,102.917
Exports,Solid fossil fuels,Estonia,2019,161.263
Exports,Solid fossil fuels,Estonia,2020,148.438
Exports,Solid fossil fuels,Estonia,2021,136.167
Exports,Solid fossil fuels,Estonia,2022,71.408
Exports,Solid fossil fuels,Estonia,2023,48.054
Exports,Solid fossil fuels,Estonia,2024,0.0
Exports,Solid fossil fuels,Greece,2005,311.104
Exports,Solid fossil fuels,Greece,2006,160.039
Exports,Solid fossil fuels,Greece,2007,114.413
Exports,Solid fossil fuels,Greece,2008,13.957
Exports,Solid fossil fuels,Greece,2009,13.957
Exports,Solid fossil fuels,Greece,2010,0.0
Exports,Solid fossil fuels,Greece,2011,58.274
Exports,Solid fossil fuels,Greece,2012,82.65
Exports,Solid fossil fuels,Greece,2013,96.269
Exports,Solid fossil fuels,Greece,2014,66.458
Exports,Solid fossil fuels,Greece,2015,0.0
Exports,Solid fossil fuels,Greece,2016,0.0
Exports,Solid fossil fuels,Greece,2017,0.0
Exports,Solid fossil fuels,Greece,2018,0.0
Exports,Solid fossil fuels,Greece,2019,0.0
Exports,Solid fossil fuels,Greece,2020,4.481
Exports,Solid fossil fuels,Greece,2021,0.0
Exports,Solid fossil fuels,Greece,2022,755.209
Exports,Solid fossil fuels,Greece,2023,1683.564
Exports,Solid fossil fuels,Greece,2024,1900.839
Exports,Solid fossil fuels,Spain,2005,4829.167
Exports,Solid fossil fuels,Spain,2006,8288.75
Exports,Solid fossil fuels,Spain,2007,14909.141
Exports,Solid fossil fuels,Spain,2008,17069.99
Exports,Solid fossil fuels,Spain,2009,10593.338
Exports,Solid fossil fuels,Spain,2010,12683.26
Exports,Solid fossil fuels,Spain,2011,10469.778
Exports,Solid fossil fuels,Spain,2012,15627.264
Exports,Solid fossil fuels,Spain,2013,5651.019
Exports,Solid fossil fuels,Spain,2014,9418.649
Exports,Solid fossil fuels,Spain,2015,8247.718
Exports,Solid fossil fuels,Spain,2016,4011.513
Exports,Solid fossil fuels,Spain,2017,2762.04
Exports,Solid fossil fuels,Spain,2018,3844.869
Exports,Solid fossil fuels,Spain,2019,11597.349
Exports,Solid fossil fuels,Spain,2020,14563.281
Exports,Solid fossil fuels,Spain,2021,5007.657
Exports,Solid fossil fuels,Spain,2022,10606.256
Exports,Solid fossil fuels,Spain,2023,25792.784
Exports,Solid fossil fuels,Spain,2024,7171.204
Exports,Solid fossil fuels,Finland,2005,390.556
Exports,Solid fossil fuels,Finland,2006,328.889
Exports,Solid fossil fuels,Finland,2007,404.694
Exports,Solid fossil fuels,Finland,2008,363.583
Exports,Solid fossil fuels,Finland,2009,240.25
Exports,Solid fossil fuels,Finland,2010,379.861
Exports,Solid fossil fuels,Finland,2011,439.389
Exports,Solid fossil fuels,Finland,2012,590.222
Exports,Solid fossil fuels,Finland,2013,631.389
Exports,Solid fossil fuels,Finland,2014,624.972
Exports,Solid fossil fuels,Finland,2015,1066.083
Exports,Solid fossil fuels,Finland,2016,819.778
Exports,Solid fossil fuels,Finland,2017,1196.306
Exports,Solid fossil fuels,Finland,2018,947.861
Exports,Solid fossil fuels,Finland,2019,1725.333
Exports,Solid fossil fuels,Finland,2020,1163.333
Exports,Solid fossil fuels,Finland,2021,597.889
Exports,Solid fossil fuels,Finland,2022,650.583
Exports,Solid fossil fuels,Finland,2023,815.083
Exports,Solid fossil fuels,Finland,2024,670.722
Exports,Solid fossil fuels,France,2005,7163.75
Exports,Solid fossil fuels,France,2006,6488.75
Exports,Solid fossil fuels,France,2007,7792.917
Exports,Solid fossil fuels,France,2008,9087.083
Exports,Solid fossil fuels,France,2009,5627.639
Exports,Solid fossil fuels,France,2010,2038.472
Exports,Solid fossil fuels,France,2011,645.556
Exports,Solid fossil fuels,France,2012,560.0
Exports,Solid fossil fuels,France,2013,101.111
Exports,Solid fossil fuels,France,2014,435.556
Exports,Solid fossil fuels,France,2015,210.0
Exports,Solid fossil fuels,France,2016,645.556
Exports,Solid fossil fuels,France,2017,43.758
Exports,Solid fossil fuels,France,2018,387.714
Exports,Solid fossil fuels,France,2019,48.004
Exports,Solid fossil fuels,France,2020,97.23
Exports,Solid fossil fuels,France,2021,49.708
Exports,Solid fossil fuels,France,2022,84.762
Exports,Solid fossil fuels,France,2023,21.101
Exports,Solid fossil fuels,France,2024,873.416
Exports,Solid fossil fuels,Croatia,2005,0.0
Exports,Solid fossil fuels,Croatia,2006,0.0
Exports,Solid fossil fuels,Croatia,2007,0.0
Exports,Solid fossil fuels,Croatia,2008,0.0
Exports,Solid fossil fuels,Croatia,2009,0.0
Exports,Solid fossil fuels,Croatia,2010,0.0
Exports,Solid fossil fuels,Croatia,2011,0.0
Exports,Solid fossil fuels,Croatia,2012,0.0
Exports,Solid fossil fuels,Croatia,2013,0.0
Exports,Solid fossil fuels,Croatia,2014,0.0
Exports,Solid fossil fuels,Croatia,2015,0.0
Exports,Solid fossil fuels,Croatia,2016,0.0
Exports,Solid fossil fuels,Croatia,2017,0.0
Exports,Solid fossil fuels,Croatia,2018,0.0
Exports,Solid fossil fuels,Croatia,2019,0.0
Exports,Solid fossil fuels,Croatia,2020,0.0
Exports,Solid fossil fuels,Croatia,2021,0.0
Exports,Solid fossil fuels,Croatia,2022,0.0
Exports,Solid fossil fuels,Croatia,2023,0.0
Exports,Solid fossil fuels,Croatia,2024,0.0
Exports,Solid fossil fuels,Hungary,2005,1773.328
Exports,Solid fossil fuels,Hungary,2006,3483.383
Exports,Solid fossil fuels,Hungary,2007,3614.972
Exports,Solid fossil fuels,Hungary,2008,3044.064
Exports,Solid fossil fuels,Hungary,2009,1868.244
Exports,Solid fossil fuels,Hungary,2010,3247.033
Exports,Solid fossil fuels,Hungary,2011,3228.733
Exports,Solid fossil fuels,Hungary,2012,3360.006
Exports,Solid fossil fuels,Hungary,2013,5073.083
Exports,Solid fossil fuels,Hungary,2014,5200.997
Exports,Solid fossil fuels,Hungary,2015,3642.926
Exports,Solid fossil fuels,Hungary,2016,4342.704
Exports,Solid fossil fuels,Hungary,2017,3181.522
Exports,Solid fossil fuels,Hungary,2018,2598.206
Exports,Solid fossil fuels,Hungary,2019,2710.898
Exports,Solid fossil fuels,Hungary,2020,2198.068
Exports,Solid fossil fuels,Hungary,2021,3931.301
Exports,Solid fossil fuels,Hungary,2022,1340.607
Exports,Solid fossil fuels,Hungary,2023,962.678
Exports,Solid fossil fuels,Hungary,2024,1080.118
Exports,Solid fossil fuels,Ireland,2005,56.975
Exports,Solid fossil fuels,Ireland,2006,23.198
Exports,Solid fossil fuels,Ireland,2007,0.0
Exports,Solid fossil fuels,Ireland,2008,2.868
Exports,Solid fossil fuels,Ireland,2009,9.71
Exports,Solid fossil fuels,Ireland,2010,3.666
Exports,Solid fossil fuels,Ireland,2011,4.084
Exports,Solid fossil fuels,Ireland,2012,4.695
Exports,Solid fossil fuels,Ireland,2013,7.409
Exports,Solid fossil fuels,Ireland,2014,4.618
Exports,Solid fossil fuels,Ireland,2015,13.266
Exports,Solid fossil fuels,Ireland,2016,18.55
Exports,Solid fossil fuels,Ireland,2017,7.882
Exports,Solid fossil fuels,Ireland,2018,0.0
Exports,Solid fossil fuels,Ireland,2019,0.0
Exports,Solid fossil fuels,Ireland,2020,0.0
Exports,Solid fossil fuels,Ireland,2021,0.0
Exports,Solid fossil fuels,Ireland,2022,0.0
Exports,Solid fossil fuels,Ireland,2023,0.0
Exports,Solid fossil fuels,Ireland,2024,0.0
Exports,Solid fossil fuels,Italy,2005,1844.722
Exports,Solid fossil fuels,Italy,2006,1772.222
Exports,Solid fossil fuels,Italy,2007,1731.944
Exports,Solid fossil fuels,Italy,2008,1925.278
Exports,Solid fossil fuels,Italy,2009,2223.333
Exports,Solid fossil fuels,Italy,2010,2475.976
Exports,Solid fossil fuels,Italy,2011,2220.217
Exports,Solid fossil fuels,Italy,2012,2454.173
Exports,Solid fossil fuels,Italy,2013,1981.667
Exports,Solid fossil fuels,Italy,2014,2753.981
Exports,Solid fossil fuels,Italy,2015,3050.039
Exports,Solid fossil fuels,Italy,2016,2947.328
Exports,Solid fossil fuels,Italy,2017,2724.016
Exports,Solid fossil fuels,Italy,2018,2901.487
Exports,Solid fossil fuels,Italy,2019,2333.226
Exports,Solid fossil fuels,Italy,2020,2438.451
Exports,Solid fossil fuels,Italy,2021,2101.76
Exports,Solid fossil fuels,Italy,2022,2753.304
Exports,Solid fossil fuels,Italy,2023,2003.834
Exports,Solid fossil fuels,Italy,2024,2992.264
Exports,Solid fossil fuels,Lithuania,2005,12.614
Exports,Solid fossil fuels,Lithuania,2006,18.921
Exports,Solid fossil fuels,Lithuania,2007,50.456
Exports,Solid fossil fuels,Lithuania,2008,56.763
Exports,Solid fossil fuels,Lithuania,2009,107.889
Exports,Solid fossil fuels,Lithuania,2010,239.125
Exports,Solid fossil fuels,Lithuania,2011,163.442
Exports,Solid fossil fuels,Lithuania,2012,160.489
Exports,Solid fossil fuels,Lithuania,2013,244.222
Exports,Solid fossil fuels,Lithuania,2014,0.0
Exports,Solid fossil fuels,Lithuania,2015,0.0
Exports,Solid fossil fuels,Lithuania,2016,0.0
Exports,Solid fossil fuels,Lithuania,2017,0.0
Exports,Solid fossil fuels,Lithuania,2018,0.0
Exports,Solid fossil fuels,Lithuania,2019,0.0
Exports,Solid fossil fuels,Lithuania,2020,0.0
Exports,Solid fossil fuels,Lithuania,2021,0.0
Exports,Solid fossil fuels,Lithuania,2022,0.0
Exports,Solid fossil fuels,Lithuania,2023,0.0
Exports,Solid fossil fuels,Lithuania,2024,0.0
Exports,Solid fossil fuels,Luxembourg,2005,0.0
Exports,Solid fossil fuels,Luxembourg,2006,0.0
Exports,Solid fossil fuels,Luxembourg,2007,0.0
Exports,Solid fossil fuels,Luxembourg,2008,0.0
Exports,Solid fossil fuels,Luxembourg,2009,0.0
Exports,Solid fossil fuels,Luxembourg,2010,0.0
Exports,Solid fossil fuels,Luxembourg,2011,0.0
Exports,Solid fossil fuels,Luxembourg,2012,0.0
Exports,Solid fossil fuels,Luxembourg,2013,0.0
Exports,Solid fossil fuels,Luxembourg,2014,0.0
Exports,Solid fossil fuels,Luxembourg,2015,0.0
Exports,Solid fossil fuels,Luxembourg,2016,0.0
Exports,Solid fossil fuels,Luxembourg,2017,0.0
Exports,Solid fossil fuels,Luxembourg,2018,0.0
Exports,Solid fossil fuels,Luxembourg,2019,0.0
Exports,Solid fossil fuels,Luxembourg,2020,0.0
Exports,Solid fossil fuels,Luxembourg,2021,0.0
Exports,Solid fossil fuels,Luxembourg,2022,0.0
Exports,Solid fossil fuels,Luxembourg,2023,0.0
Exports,Solid fossil fuels,Luxembourg,2024,0.0
Exports,Solid fossil fuels,Latvia,2005,0.0
Exports,Solid fossil fuels,Latvia,2006,0.0
Exports,Solid fossil fuels,Latvia,2007,0.0
Exports,Solid fossil fuels,Latvia,2008,21.85
Exports,Solid fossil fuels,Latvia,2009,36.417
Exports,Solid fossil fuels,Latvia,2010,14.567
Exports,Solid fossil fuels,Latvia,2011,50.983
Exports,Solid fossil fuels,Latvia,2012,44.374
Exports,Solid fossil fuels,Latvia,2013,54.404
Exports,Solid fossil fuels,Latvia,2014,40.27
Exports,Solid fossil fuels,Latvia,2015,13.283
Exports,Solid fossil fuels,Latvia,2016,39.533
Exports,Solid fossil fuels,Latvia,2017,39.326
Exports,Solid fossil fuels,Latvia,2018,68.694
Exports,Solid fossil fuels,Latvia,2019,31.891
Exports,Solid fossil fuels,Latvia,2020,30.435
Exports,Solid fossil fuels,Latvia,2021,58.155
Exports,Solid fossil fuels,Latvia,2022,45.014
Exports,Solid fossil fuels,Latvia,2023,0.366
Exports,Solid fossil fuels,Latvia,2024,0.0
Exports,Solid fossil fuels,Malta,2005,0.0
Exports,Solid fossil fuels,Malta,2006,0.0
Exports,Solid fossil fuels,Malta,2007,0.0
Exports,Solid fossil fuels,Malta,2008,0.0
Exports,Solid fossil fuels,Malta,2009,0.0
Exports,Solid fossil fuels,Malta,2010,0.0
Exports,Solid fossil fuels,Malta,2011,0.0
Exports,Solid fossil fuels,Malta,2012,0.0
Exports,Solid fossil fuels,Malta,2013,0.0
Exports,Solid fossil fuels,Malta,2014,0.0
Exports,Solid fossil fuels,Malta,2015,0.0
Exports,Solid fossil fuels,Malta,2016,0.0
Exports,Solid fossil fuels,Malta,2017,0.0
Exports,Solid fossil fuels,Malta,2018,0.0
Exports,Solid fossil fuels,Malta,2019,0.0
Exports,Solid fossil fuels,Malta,2020,0.0
Exports,Solid fossil fuels,Malta,2021,0.0
Exports,Solid fossil fuels,Malta,2022,0.0
Exports,Solid fossil fuels,Malta,2023,0.0
Exports,Solid fossil fuels,Malta,2024,0.0
Exports,Solid fossil fuels,Netherlands,2005,3090.444
Exports,Solid fossil fuels,Netherlands,2006,6203.306
Exports,Solid fossil fuels,Netherlands,2007,4935.222
Exports,Solid fossil fuels,Netherlands,2008,2835.0
Exports,Solid fossil fuels,Netherlands,2009,1340.167
Exports,Solid fossil fuels,Netherlands,2010,1288.056
Exports,Solid fossil fuels,Netherlands,2011,483.806
Exports,Solid fossil fuels,Netherlands,2012,922.694
Exports,Solid fossil fuels,Netherlands,2013,2575.694
Exports,Solid fossil fuels,Netherlands,2014,5085.056
Exports,Solid fossil fuels,Netherlands,2015,984.777
Exports,Solid fossil fuels,Netherlands,2016,618.899
Exports,Solid fossil fuels,Netherlands,2017,1023.331
Exports,Solid fossil fuels,Netherlands,2018,421.255
Exports,Solid fossil fuels,Netherlands,2019,683.518
Exports,Solid fossil fuels,Netherlands,2020,2189.064
Exports,Solid fossil fuels,Netherlands,2021,410.328
Exports,Solid fossil fuels,Netherlands,2022,1266.422
Exports,Solid fossil fuels,Netherlands,2023,3835.547
Exports,Solid fossil fuels,Netherlands,2024,1218.913
Exports,Solid fossil fuels,Poland,2005,176118.386
Exports,Solid fossil fuels,Poland,2006,181931.263
Exports,Solid fossil fuels,Poland,2007,143894.928
Exports,Solid fossil fuels,Poland,2008,117106.461
Exports,Solid fossil fuels,Poland,2009,106753.686
Exports,Solid fossil fuels,Poland,2010,128037.268
Exports,Solid fossil fuels,Poland,2011,109298.154
Exports,Solid fossil fuels,Poland,2012,108816.068
Exports,Solid fossil fuels,Poland,2013,137937.062
Exports,Solid fossil fuels,Poland,2014,123775.05
Exports,Solid fossil fuels,Poland,2015,123190.232
Exports,Solid fossil fuels,Poland,2016,125892.603
Exports,Solid fossil fuels,Poland,2017,108363.862
Exports,Solid fossil fuels,Poland,2018,93821.22
Exports,Solid fossil fuels,Poland,2019,86419.353
Exports,Solid fossil fuels,Poland,2020,88403.738
Exports,Solid fossil fuels,Poland,2021,106914.272
Exports,Solid fossil fuels,Poland,2022,93413.911
Exports,Solid fossil fuels,Poland,2023,93733.676
Exports,Solid fossil fuels,Poland,2024,83535.082
Exports,Solid fossil fuels,Portugal,2005,0.0
Exports,Solid fossil fuels,Portugal,2006,0.0
Exports,Solid fossil fuels,Portugal,2007,0.0
Exports,Solid fossil fuels,Portugal,2008,0.0
Exports,Solid fossil fuels,Portugal,2009,0.0
Exports,Solid fossil fuels,Portugal,2010,0.0
Exports,Solid fossil fuels,Portugal,2011,0.0
Exports,Solid fossil fuels,Portugal,2012,0.0
Exports,Solid fossil fuels,Portugal,2013,0.0
Exports,Solid fossil fuels,Portugal,2014,0.0
Exports,Solid fossil fuels,Portugal,2015,0.0
Exports,Solid fossil fuels,Portugal,2016,0.0
Exports,Solid fossil fuels,Portugal,2017,0.0
Exports,Solid fossil fuels,Portugal,2018,0.0
Exports,Solid fossil fuels,Portugal,2019,0.0
Exports,Solid fossil fuels,Portugal,2020,560.0
Exports,Solid fossil fuels,Portugal,2021,0.0
Exports,Solid fossil fuels,Portugal,2022,0.0
Exports,Solid fossil fuels,Portugal,2023,0.0
Exports,Solid fossil fuels,Portugal,2024,0.0
Exports,Solid fossil fuels,Romania,2005,256.375
Exports,Solid fossil fuels,Romania,2006,178.967
Exports,Solid fossil fuels,Romania,2007,541.106
Exports,Solid fossil fuels,Romania,2008,231.903
Exports,Solid fossil fuels,Romania,2009,186.394
Exports,Solid fossil fuels,Romania,2010,575.906
Exports,Solid fossil fuels,Romania,2011,277.566
Exports,Solid fossil fuels,Romania,2012,154.59
Exports,Solid fossil fuels,Romania,2013,44.593
Exports,Solid fossil fuels,Romania,2014,111.364
Exports,Solid fossil fuels,Romania,2015,770.595
Exports,Solid fossil fuels,Romania,2016,6.159
Exports,Solid fossil fuels,Romania,2017,5.305
Exports,Solid fossil fuels,Romania,2018,13.243
Exports,Solid fossil fuels,Romania,2019,1.066
Exports,Solid fossil fuels,Romania,2020,6.934
Exports,Solid fossil fuels,Romania,2021,253.356
Exports,Solid fossil fuels,Romania,2022,412.316
Exports,Solid fossil fuels,Romania,2023,449.991
Exports,Solid fossil fuels,Romania,2024,338.651
Exports,Solid fossil fuels,Sweden,2005,312.581
Exports,Solid fossil fuels,Sweden,2006,251.517
Exports,Solid fossil fuels,Sweden,2007,236.987
Exports,Solid fossil fuels,Sweden,2008,327.425
Exports,Solid fossil fuels,Sweden,2009,2182.867
Exports,Solid fossil fuels,Sweden,2010,265.011
Exports,Solid fossil fuels,Sweden,2011,202.611
Exports,Solid fossil fuels,Sweden,2012,179.211
Exports,Solid fossil fuels,Sweden,2013,210.411
Exports,Solid fossil fuels,Sweden,2014,241.611
Exports,Solid fossil fuels,Sweden,2015,631.8
Exports,Solid fossil fuels,Sweden,2016,218.4
Exports,Solid fossil fuels,Sweden,2017,234.0
Exports,Solid fossil fuels,Sweden,2018,70.2
Exports,Solid fossil fuels,Sweden,2019,382.2
Exports,Solid fossil fuels,Sweden,2020,179.4
Exports,Solid fossil fuels,Sweden,2021,187.2
Exports,Solid fossil fuels,Sweden,2022,265.2
Exports,Solid fossil fuels,Sweden,2023,232.678
Exports,Solid fossil fuels,Sweden,2024,385.222
Exports,Solid fossil fuels,Slovenia,2005,113.778
Exports,Solid fossil fuels,Slovenia,2006,196.119
Exports,Solid fossil fuels,Slovenia,2007,17.647
Exports,Solid fossil fuels,Slovenia,2008,7.054
Exports,Solid fossil fuels,Slovenia,2009,33.189
Exports,Solid fossil fuels,Slovenia,2010,0.0
Exports,Solid fossil fuels,Slovenia,2011,14.078
Exports,Solid fossil fuels,Slovenia,2012,7.059
Exports,Solid fossil fuels,Slovenia,2013,50.896
Exports,Solid fossil fuels,Slovenia,2014,7.002
Exports,Solid fossil fuels,Slovenia,2015,0.0
Exports,Solid fossil fuels,Slovenia,2016,0.0
Exports,Solid fossil fuels,Slovenia,2017,0.0
Exports,Solid fossil fuels,Slovenia,2018,0.0
Exports,Solid fossil fuels,Slovenia,2019,0.0
Exports,Solid fossil fuels,Slovenia,2020,0.0
Exports,Solid fossil fuels,Slovenia,2021,0.0
Exports,Solid fossil fuels,Slovenia,2022,0.0
Exports,Solid fossil fuels,Slovenia,2023,0.0
Exports,Solid fossil fuels,Slovenia,2024,0.0
Exports,Solid fossil fuels,Slovakia,2005,1747.152
Exports,Solid fossil fuels,Slovakia,2006,1726.093
Exports,Solid fossil fuels,Slovakia,2007,1765.586
Exports,Solid fossil fuels,Slovakia,2008,1973.876
Exports,Solid fossil fuels,Slovakia,2009,1826.688
Exports,Solid fossil fuels,Slovakia,2010,3069.878
Exports,Solid fossil fuels,Slovakia,2011,1942.504
Exports,Solid fossil fuels,Slovakia,2012,919.152
Exports,Solid fossil fuels,Slovakia,2013,971.436
Exports,Solid fossil fuels,Slovakia,2014,773.51
Exports,Solid fossil fuels,Slovakia,2015,584.043
Exports,Solid fossil fuels,Slovakia,2016,650.697
Exports,Solid fossil fuels,Slovakia,2017,618.178
