DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Denmark,2021,196732.934,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Denmark,2022,203070.019,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Denmark,2023,255115.256,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Denmark,2024,255331.725,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Estonia,2005,23807.256,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Estonia,2006,25904.419,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Estonia,2007,28113.915,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Estonia,2008,26015.382,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Estonia,2009,23896.638,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Estonia,2010,21599.466,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Estonia,2011,21625.333,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Estonia,2012,35988.468,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Estonia,2013,29145.741,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Estonia,2014,31721.933,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Estonia,2015,30000.686,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Estonia,2016,30174.742,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Estonia,2017,29769.554,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Estonia,2018,32620.756,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Estonia,2019,31938.589,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Estonia,2020,38268.995,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Estonia,2021,36671.306,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Estonia,2022,31514.491,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Estonia,2023,27558.403,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Estonia,2024,26063.455,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Greece,2005,340729.167,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Greece,2006,369840.892,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Greece,2007,373291.852,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Greece,2008,382066.823,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Greece,2009,364028.737,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Greece,2010,362083.387,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Greece,2011,344208.786,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Greece,2012,376098.258,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Greece,2013,358100.212,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Greece,2014,379697.472,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Greece,2015,405350.814,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Greece,2016,429766.096,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Greece,2017,446215.406,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Greece,2018,453008.954,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Greece,2019,441895.510,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Greece,2020,432472.048,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Greece,2021,450752.935,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Greece,2022,437322.169,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Greece,2023,419674.285,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Greece,2024,430303.554,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Spain,2005,1559525.728,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Spain,2006,1582707.261,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Spain,2007,1593478.963,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Spain,2008,1583532.478,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Spain,2009,1454547.391,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Spain,2010,1418435.278,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Spain,2011,1420821.578,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Spain,2012,1459735.428,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Spain,2013,1389506.486,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Spain,2014,1437865.547,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Spain,2015,1455647.246,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Spain,2016,1453046.465,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Spain,2017,1560563.279,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Spain,2018,1543740.615,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Spain,2019,1511522.342,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Spain,2020,1269698.168,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Spain,2021,1359411.365,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Spain,2022,1476680.785,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Spain,2023,1392833.545,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Spain,2024,1372123.235,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Finland,2005,285537.577,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Finland,2006,311514.483,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Finland,2007,313837.739,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Finland,2008,315009.801,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Finland,2009,299911.332,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Finland,2010,298492.609,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Finland,2011,315097.844,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Finland,2012,283010.779,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Finland,2013,308904.834,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Finland,2014,309316.780,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Finland,2015,271590.755,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Finland,2016,294862.010,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Finland,2017,286524.425,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Finland,2018,293985.820,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Finland,2019,291393.306,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Finland,2020,274644.182,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Finland,2021,235078.714,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Finland,2022,258510.009,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Finland,2023,222235.938,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Finland,2024,219039.775,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,France,2005,2089455.646,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,France,2006,2063934.383,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,France,2007,1993627.701,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,France,2008,2064522.620,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,France,2009,1928356.065,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,France,2010,1893079.610,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,France,2011,1916287.183,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,France,2012,1856771.856,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,France,2013,1840858.094,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,France,2014,1739498.091,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,France,2015,1764647.970,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,France,2016,1746915.047,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,France,2017,1810674.035,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,France,2018,1757790.113,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,France,2019,1786207.943,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,France,2020,1470047.922,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,France,2021,1529142.899,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,France,2022,1696318.579,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,France,2023,1570307.033,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,France,2024,1505719.169,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Croatia,2005,91110.497,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Croatia,2006,90353.341,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Croatia,2007,95023.572,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Croatia,2008,97577.544,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Croatia,2009,89151.771,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Croatia,2010,88549.571,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Croatia,2011,83781.453,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Croatia,2012,79706.906,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Croatia,2013,79309.003,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Croatia,2014,74721.409,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Croatia,2015,83688.976,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Croatia,2016,87265.114,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Croatia,2017,95528.089,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Croatia,2018,93563.326,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Croatia,2019,93677.044,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Croatia,2020,88881.344,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Croatia,2021,93963.117,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Croatia,2022,102712.052,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Croatia,2023,101546.330,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Croatia,2024,108874.397,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Hungary,2005,252800.481,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Hungary,2006,253281.744,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Hungary,2007,245608.163,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Hungary,2008,248925.096,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Hungary,2009,207992.393,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Hungary,2010,218845.354,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Hungary,2011,203174.774,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Hungary,2012,199925.156,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Hungary,2013,200046.944,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Hungary,2014,223586.364,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Hungary,2015,209969.470,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Hungary,2016,214074.011,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Hungary,2017,246331.677,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Hungary,2018,237233.149,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Hungary,2019,270900.439,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Hungary,2020,221433.681,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Hungary,2021,220940.921,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Hungary,2022,236308.790,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Hungary,2023,221980.995,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Hungary,2024,201596.377,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Ireland,2005,179593.713,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Ireland,2006,180916.420,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Ireland,2007,179784.355,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Ireland,2008,182660.966,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Ireland,2009,167619.128,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Ireland,2010,172395.591,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Ireland,2011,166379.966,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Ireland,2012,159169.028,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Ireland,2013,158160.153,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Ireland,2014,151242.967,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Ireland,2015,169689.578,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Ireland,2016,142056.871,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Ireland,2017,138911.997,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Ireland,2018,140285.094,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Ireland,2019,140168.009,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Ireland,2020,135407.093,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Ireland,2021,149339.598,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Ireland,2022,154915.890,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Ireland,2023,146053.000,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Ireland,2024,149453.825,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Italy,2005,2210192.549,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Italy,2006,2234706.114,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Italy,2007,2208179.664,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Italy,2008,2159445.518,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Italy,2009,1964805.085,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Italy,2010,2083632.236,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Italy,2011,1970113.370,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Italy,2012,1895652.429,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Italy,2013,1729320.678,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Italy,2014,1594082.490,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Italy,2015,1752183.308,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Italy,2016,1774692.768,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Italy,2017,1836727.427,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Italy,2018,1778686.094,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Italy,2019,1766630.346,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Italy,2020,1525019.107,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Italy,2021,1676915.878,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Italy,2022,1770676.810,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Italy,2023,1620035.242,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Italy,2024,1533925.172,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Lithuania,2005,148872.226,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Lithuania,2006,145210.295,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Lithuania,2007,120842.806,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Lithuania,2008,156750.213,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Lithuania,2009,141413.008,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Lithuania,2010,159539.862,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Lithuania,2011,165598.532,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Lithuania,2012,163485.856,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Lithuania,2013,165396.837,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Lithuania,2014,148160.538,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Lithuania,2015,166821.228,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Lithuania,2016,172148.568,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Lithuania,2017,171974.507,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Lithuania,2018,166399.044,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Lithuania,2019,170333.190,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Lithuania,2020,148967.913,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Lithuania,2021,149576.094,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Lithuania,2022,165611.521,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Lithuania,2023,167010.640,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Lithuania,2024,153493.628,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Imports,Total,Gigawatt-hour,Luxembourg,2005,57709.345,,
