DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Denmark,2021,93473.404,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Denmark,2022,76592.257,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Denmark,2023,75453.031,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Denmark,2024,68381.888,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Estonia,2005,2586.698,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Estonia,2006,2945.102,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Estonia,2007,4054.398,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Estonia,2008,3293.464,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Estonia,2009,4304.808,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Estonia,2010,4253.955,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Estonia,2011,4692.415,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Estonia,2012,14905.556,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Estonia,2013,8281.979,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Estonia,2014,12778.704,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Estonia,2015,12259.938,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Estonia,2016,12572.927,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Estonia,2017,14908.996,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Estonia,2018,19528.777,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Estonia,2019,18088.991,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Estonia,2020,21686.908,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Estonia,2021,22132.842,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Estonia,2022,14094.588,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Estonia,2023,14865.458,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Estonia,2024,15205.297,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Greece,2005,69459.550,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Greece,2006,82969.206,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Greece,2007,87773.544,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Greece,2008,87453.494,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Greece,2009,102822.800,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Greece,2010,111554.061,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Greece,2011,112304.447,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Greece,2012,145531.018,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Greece,2013,165837.469,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Greece,2014,181994.216,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Greece,2015,190013.608,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Greece,2016,213500.466,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Greece,2017,223676.984,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Greece,2018,236610.066,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Greece,2019,215625.155,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Greece,2020,221479.198,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Greece,2021,245930.224,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Greece,2022,207312.563,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Greece,2023,210237.962,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Greece,2024,201200.637,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Spain,2005,98157.417,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Spain,2006,116148.333,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Spain,2007,125164.889,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Spain,2008,120222.194,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Spain,2009,129886.972,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Spain,2010,135120.222,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Spain,2011,152352.056,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Spain,2012,227392.306,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Spain,2013,256232.917,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Spain,2014,248181.361,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Spain,2015,267051.111,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Spain,2016,288186.167,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Spain,2017,318207.806,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Spain,2018,294744.139,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Spain,2019,282623.472,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Spain,2020,272581.132,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Spain,2021,266167.238,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Spain,2022,242305.623,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Spain,2023,262135.718,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Spain,2024,266112.290,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Finland,2005,59223.757,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Finland,2006,65327.226,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Finland,2007,73978.891,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Finland,2008,78287.883,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Finland,2009,78179.146,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Finland,2010,79564.567,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Finland,2011,84890.207,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Finland,2012,89799.131,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Finland,2013,107440.415,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Finland,2014,101035.436,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Finland,2015,81120.577,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Finland,2016,107164.458,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Finland,2017,106346.216,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Finland,2018,104124.577,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Finland,2019,112358.900,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Finland,2020,103288.398,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Finland,2021,76429.486,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Finland,2022,92492.885,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Finland,2023,93677.143,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Finland,2024,81004.220,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,France,2005,320834.852,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,France,2006,324859.621,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,France,2007,306017.544,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,France,2008,361629.872,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,France,2009,297954.689,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,France,2010,269163.448,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,France,2011,250932.115,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,France,2012,232725.970,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,France,2013,223599.469,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,France,2014,225099.670,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,France,2015,248974.878,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,France,2016,242837.196,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,France,2017,240119.104,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,France,2018,235872.019,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,France,2019,203806.463,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,France,2020,149941.322,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,France,2021,147921.180,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,France,2022,161153.425,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,France,2023,171741.637,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,France,2024,187716.459,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Croatia,2005,22293.242,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Croatia,2006,21990.618,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Croatia,2007,24108.008,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Croatia,2008,20595.205,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Croatia,2009,22344.754,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Croatia,2010,22808.656,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Croatia,2011,18713.822,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Croatia,2012,18570.918,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Croatia,2013,18291.773,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Croatia,2014,18344.979,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Croatia,2015,22042.929,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Croatia,2016,24658.595,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Croatia,2017,29575.176,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Croatia,2018,28648.176,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Croatia,2019,27170.115,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Croatia,2020,27725.731,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Croatia,2021,26394.937,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Croatia,2022,22302.207,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Croatia,2023,21987.928,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Croatia,2024,25402.338,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Hungary,2005,35198.917,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Hungary,2006,38154.500,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Hungary,2007,36687.714,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Hungary,2008,37985.581,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Hungary,2009,26142.164,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Hungary,2010,31713.969,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Hungary,2011,32855.842,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Hungary,2012,31927.722,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Hungary,2013,33049.306,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Hungary,2014,36031.944,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Hungary,2015,31866.789,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Hungary,2016,33741.519,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Hungary,2017,36725.545,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Hungary,2018,44691.451,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Hungary,2019,38925.882,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Hungary,2020,35257.671,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Hungary,2021,32550.117,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Hungary,2022,28036.097,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Hungary,2023,32131.085,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Hungary,2024,43370.398,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Ireland,2005,17031.064,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Ireland,2006,15266.522,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Ireland,2007,14389.972,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Ireland,2008,14479.969,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Ireland,2009,11221.004,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Ireland,2010,17309.074,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Ireland,2011,19087.359,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Ireland,2012,20942.841,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Ireland,2013,14516.185,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Ireland,2014,15076.651,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Ireland,2015,20793.451,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Ireland,2016,19191.532,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Ireland,2017,21939.494,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Ireland,2018,19974.354,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Ireland,2019,17738.575,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Ireland,2020,17951.446,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Ireland,2021,18886.035,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Ireland,2022,17365.194,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Ireland,2023,14083.447,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Ireland,2024,12800.395,,
ESTAT:NRG_BAL_C(1.0),06/03/26 23:00:00,Annual,Exports,Oil and petroleum products (excluding biofuel portion),Gigawatt-hour,Italy,2005,345383.433,,
